"Havaintoasema","Vuosi","Kuukausi","Päivä","Aika [UTC]","Hengitettävät hiukkaset <10 µm [µg/m3]","Pienhiukkaset <2.5 µm [µg/m3]"
"Jyväskylä Hannikaisenkatu","2024","4","4","02:00","20.5","2.9"
"Jyväskylä Hannikaisenkatu","2024","4","4","03:00","21.6","3.5"
"Jyväskylä Hannikaisenkatu","2024","4","4","04:00","83.2","10.2"
"Jyväskylä Hannikaisenkatu","2024","4","4","05:00","81.2","10.5"
"Jyväskylä Hannikaisenkatu","2024","4","4","06:00","67.6","9"
"Jyväskylä Hannikaisenkatu","2024","4","4","07:00","56.5","7.9"
"Jyväskylä Hannikaisenkatu","2024","4","4","08:00","72.4","9.2"
"Jyväskylä Hannikaisenkatu","2024","4","4","09:00","46","6"
"Jyväskylä Hannikaisenkatu","2024","4","4","10:00","48","6.2"
"Jyväskylä Hannikaisenkatu","2024","4","4","11:00","24.2","3.3"
"Jyväskylä Hannikaisenkatu","2024","4","4","12:00","25.6","3.5"
"Jyväskylä Hannikaisenkatu","2024","4","4","13:00","34.3","4.7"
"Jyväskylä Hannikaisenkatu","2024","4","4","14:00","39","5"
"Jyväskylä Hannikaisenkatu","2024","4","4","15:00","26.6","3.9"
"Jyväskylä Hannikaisenkatu","2024","4","4","16:00","54.2","7.2"
"Jyväskylä Hannikaisenkatu","2024","4","4","17:00","29.9","4.6"
"Jyväskylä Hannikaisenkatu","2024","4","4","18:00","45.5","6.9"
"Jyväskylä Hannikaisenkatu","2024","4","4","19:00","53.4","8.5"
"Jyväskylä Hannikaisenkatu","2024","4","4","20:00","149.7","23.8"
"Jyväskylä Hannikaisenkatu","2024","4","4","21:00","189.4","31.2"
"Jyväskylä Hannikaisenkatu","2024","4","4","22:00","123.6","22.6"
"Jyväskylä Hannikaisenkatu","2024","4","4","23:00","101.8","19.5"
"Jyväskylä Hannikaisenkatu","2024","4","5","00:00","124.7","22.2"
"Jyväskylä Hannikaisenkatu","2024","4","5","01:00","117.2","20.8"
"Jyväskylä Hannikaisenkatu","2024","4","5","02:00","47.3","9.1"
"Jyväskylä Hannikaisenkatu","2024","4","5","03:00","54.4","9.6"
"Jyväskylä Hannikaisenkatu","2024","4","5","04:00","35.9","6.2"
"Jyväskylä Hannikaisenkatu","2024","4","5","05:00","46","7"
"Jyväskylä Hannikaisenkatu","2024","4","5","06:00","69.3","9.7"
"Jyväskylä Hannikaisenkatu","2024","4","5","07:00","39.4","6.2"
"Jyväskylä Hannikaisenkatu","2024","4","5","08:00","41.4","6.2"
"Jyväskylä Hannikaisenkatu","2024","4","5","09:00","43.4","6"
"Jyväskylä Hannikaisenkatu","2024","4","5","10:00","35.9","5.6"
"Jyväskylä Hannikaisenkatu","2024","4","5","11:00","31","5"
"Jyväskylä Hannikaisenkatu","2024","4","5","12:00","33.5","5.5"
"Jyväskylä Hannikaisenkatu","2024","4","5","13:00","31.8","5.1"
"Jyväskylä Hannikaisenkatu","2024","4","5","14:00","27.5","4.7"
"Jyväskylä Hannikaisenkatu","2024","4","5","15:00","22.3","3.7"
"Jyväskylä Hannikaisenkatu","2024","4","5","16:00","6.6","1.8"
"Jyväskylä Hannikaisenkatu","2024","4","5","17:00","4.4","1.6"
"Jyväskylä Hannikaisenkatu","2024","4","5","18:00","3.9","1.6"
"Jyväskylä Hannikaisenkatu","2024","4","5","19:00","3.6","1.4"
"Jyväskylä Hannikaisenkatu","2024","4","5","20:00","3","1.4"
"Jyväskylä Hannikaisenkatu","2024","4","5","21:00","2.1","1.3"
"Jyväskylä Hannikaisenkatu","2024","4","5","22:00","2.1","1.4"
"Jyväskylä Hannikaisenkatu","2024","4","5","23:00","2.6","1.6"
"Jyväskylä Hannikaisenkatu","2024","4","6","00:00","2.6","1.8"
"Jyväskylä Hannikaisenkatu","2024","4","6","01:00","3.1","2"
"Jyväskylä Hannikaisenkatu","2024","4","6","02:00","3.7","2.3"
"Jyväskylä Hannikaisenkatu","2024","4","6","03:00","4.2","2.9"
"Jyväskylä Hannikaisenkatu","2024","4","6","04:00","3.7","3"
"Jyväskylä Hannikaisenkatu","2024","4","6","05:00","5.6","4.1"
"Jyväskylä Hannikaisenkatu","2024","4","6","06:00","5.1","4.2"
"Jyväskylä Hannikaisenkatu","2024","4","6","07:00","3.9","3"
"Jyväskylä Hannikaisenkatu","2024","4","6","08:00","3.2","2.3"
"Jyväskylä Hannikaisenkatu","2024","4","6","09:00","4.5","2.6"
"Jyväskylä Hannikaisenkatu","2024","4","6","10:00","3.9","2.3"
"Jyväskylä Hannikaisenkatu","2024","4","6","11:00","6.2","2.5"
"Jyväskylä Hannikaisenkatu","2024","4","6","12:00","12.2","3.1"
"Jyväskylä Hannikaisenkatu","2024","4","6","13:00","22","4.5"
"Jyväskylä Hannikaisenkatu","2024","4","6","14:00","19.6","4.6"
"Jyväskylä Hannikaisenkatu","2024","4","6","15:00","18","4.6"
"Jyväskylä Hannikaisenkatu","2024","4","6","16:00","19.5","4.9"
"Jyväskylä Hannikaisenkatu","2024","4","6","17:00","23","5.3"
"Jyväskylä Hannikaisenkatu","2024","4","6","18:00","77","14.3"
"Jyväskylä Hannikaisenkatu","2024","4","6","19:00","157.2","29.5"
"Jyväskylä Hannikaisenkatu","2024","4","6","20:00","127.9","26.1"
"Jyväskylä Hannikaisenkatu","2024","4","6","21:00","100.4","22.2"
"Jyväskylä Hannikaisenkatu","2024","4","6","22:00","83","19.8"
"Jyväskylä Hannikaisenkatu","2024","4","6","23:00","55.3","13.7"
"Jyväskylä Hannikaisenkatu","2024","4","7","00:00","47.4","12"
"Jyväskylä Hannikaisenkatu","2024","4","7","01:00","22.6","8"
"Jyväskylä Hannikaisenkatu","2024","4","7","02:00","14.8","6.4"
"Jyväskylä Hannikaisenkatu","2024","4","7","03:00","10","5"
"Jyväskylä Hannikaisenkatu","2024","4","7","04:00","8.3","4.3"
"Jyväskylä Hannikaisenkatu","2024","4","7","05:00","7.1","3.9"
"Jyväskylä Hannikaisenkatu","2024","4","7","06:00","6.2","3.6"
"Jyväskylä Hannikaisenkatu","2024","4","7","07:00","6.6","3.1"
"Jyväskylä Hannikaisenkatu","2024","4","7","08:00","4.5","3"
"Jyväskylä Hannikaisenkatu","2024","4","7","09:00","4.3","3.4"
"Jyväskylä Hannikaisenkatu","2024","4","7","10:00","5","3.7"
"Jyväskylä Hannikaisenkatu","2024","4","7","11:00","4","3.4"
"Jyväskylä Hannikaisenkatu","2024","4","7","12:00","4.6","3.8"
"Jyväskylä Hannikaisenkatu","2024","4","7","13:00","4.9","3.7"
"Jyväskylä Hannikaisenkatu","2024","4","7","14:00","4","3.3"
"Jyväskylä Hannikaisenkatu","2024","4","7","15:00","3.3","2.6"
"Jyväskylä Hannikaisenkatu","2024","4","7","16:00","3.4","2.8"
"Jyväskylä Hannikaisenkatu","2024","4","7","17:00","3.4","3"
"Jyväskylä Hannikaisenkatu","2024","4","7","18:00","2.4","1.9"
"Jyväskylä Hannikaisenkatu","2024","4","7","19:00","2.1","1.7"
"Jyväskylä Hannikaisenkatu","2024","4","7","20:00","2.6","2.2"
"Jyväskylä Hannikaisenkatu","2024","4","7","21:00","3.4","2.8"
"Jyväskylä Hannikaisenkatu","2024","4","7","22:00","3.9","3.1"
"Jyväskylä Hannikaisenkatu","2024","4","7","23:00","3.9","3.2"
"Jyväskylä Hannikaisenkatu","2024","4","8","00:00","4.3","3.3"
"Jyväskylä Hannikaisenkatu","2024","4","8","01:00","4.4","3.4"
"Jyväskylä Hannikaisenkatu","2024","4","8","02:00","4.5","3.4"
"Jyväskylä Hannikaisenkatu","2024","4","8","03:00","5.3","3.6"
"Jyväskylä Hannikaisenkatu","2024","4","8","04:00","5.8","3.8"
"Jyväskylä Hannikaisenkatu","2024","4","8","05:00","6.6","4.1"
"Jyväskylä Hannikaisenkatu","2024","4","8","06:00","6.9","4.2"
"Jyväskylä Hannikaisenkatu","2024","4","8","07:00","6.9","4.3"
"Jyväskylä Hannikaisenkatu","2024","4","8","08:00","6.9","4.7"
"Jyväskylä Hannikaisenkatu","2024","4","8","09:00","9.8","5.7"
"Jyväskylä Hannikaisenkatu","2024","4","8","10:00","18.6","6.9"
"Jyväskylä Hannikaisenkatu","2024","4","8","11:00","22.7","6.6"
"Jyväskylä Hannikaisenkatu","2024","4","8","12:00","27.4","7.1"
"Jyväskylä Hannikaisenkatu","2024","4","8","13:00","30.4","7.9"
"Jyväskylä Hannikaisenkatu","2024","4","8","14:00","32.4","8"
"Jyväskylä Hannikaisenkatu","2024","4","8","15:00","11.1","6"
"Jyväskylä Hannikaisenkatu","2024","4","8","16:00","11.4","6.4"
"Jyväskylä Hannikaisenkatu","2024","4","8","17:00","8","5.6"
"Jyväskylä Hannikaisenkatu","2024","4","8","18:00","7.1","4.9"
"Jyväskylä Hannikaisenkatu","2024","4","8","19:00","5","3.4"
"Jyväskylä Hannikaisenkatu","2024","4","8","20:00","3.8","2.9"
"Jyväskylä Hannikaisenkatu","2024","4","8","21:00","4.4","2.8"
"Jyväskylä Hannikaisenkatu","2024","4","8","22:00","3.8","2.7"
"Jyväskylä Hannikaisenkatu","2024","4","8","23:00","3.9","2.7"
"Jyväskylä Hannikaisenkatu","2024","4","9","00:00","4.5","3.2"
"Jyväskylä Hannikaisenkatu","2024","4","9","01:00","4.4","3.3"
"Jyväskylä Hannikaisenkatu","2024","4","9","02:00","6.5","5.3"
"Jyväskylä Hannikaisenkatu","2024","4","9","03:00","6.6","5.2"
"Jyväskylä Hannikaisenkatu","2024","4","9","04:00","7","5.2"
"Jyväskylä Hannikaisenkatu","2024","4","9","05:00","8.5","6.3"
"Jyväskylä Hannikaisenkatu","2024","4","9","06:00","7.1","5.4"
"Jyväskylä Hannikaisenkatu","2024","4","9","07:00","4.1","3.1"
"Jyväskylä Hannikaisenkatu","2024","4","9","08:00","12","4.3"
"Jyväskylä Hannikaisenkatu","2024","4","9","09:00","5.3","3"
"Jyväskylä Hannikaisenkatu","2024","4","9","10:00","20","4.7"
"Jyväskylä Hannikaisenkatu","2024","4","9","11:00","40.8","7.6"
"Jyväskylä Hannikaisenkatu","2024","4","9","12:00","41.6","7.9"
"Jyväskylä Hannikaisenkatu","2024","4","9","13:00","54.7","9.6"
"Jyväskylä Hannikaisenkatu","2024","4","9","14:00","65","10.9"
"Jyväskylä Hannikaisenkatu","2024","4","9","15:00","45.7","8.6"
"Jyväskylä Hannikaisenkatu","2024","4","9","16:00","56.3","10.4"
"Jyväskylä Hannikaisenkatu","2024","4","9","17:00","100.5","16.2"
"Jyväskylä Hannikaisenkatu","2024","4","9","18:00","189.9","30.3"
"Jyväskylä Hannikaisenkatu","2024","4","9","19:00","235.2","37.1"
"Jyväskylä Hannikaisenkatu","2024","4","9","20:00","174.5","30.1"
"Jyväskylä Hannikaisenkatu","2024","4","9","21:00","89.5","17.1"
"Jyväskylä Hannikaisenkatu","2024","4","9","22:00","52.4","12.7"
"Jyväskylä Hannikaisenkatu","2024","4","9","23:00","30","8.5"
"Jyväskylä Hannikaisenkatu","2024","4","10","00:00","28.7","8.1"
"Jyväskylä Hannikaisenkatu","2024","4","10","01:00","16.8","6.5"
"Jyväskylä Hannikaisenkatu","2024","4","10","02:00","13.4","6"
"Jyväskylä Hannikaisenkatu","2024","4","10","03:00","17.1","7.1"
"Jyväskylä Hannikaisenkatu","2024","4","10","04:00","17","7.5"
"Jyväskylä Hannikaisenkatu","2024","4","10","05:00","21.2","8.3"
"Jyväskylä Hannikaisenkatu","2024","4","10","06:00","19.5","7.1"
"Jyväskylä Hannikaisenkatu","2024","4","10","07:00","9.2","5"
"Jyväskylä Hannikaisenkatu","2024","4","10","08:00","10.5","4.8"
"Jyväskylä Hannikaisenkatu","2024","4","10","09:00","18.1","5.4"
"Jyväskylä Hannikaisenkatu","2024","4","10","10:00","34.3","9.6"
"Jyväskylä Hannikaisenkatu","2024","4","10","11:00","37","10.8"
"Jyväskylä Hannikaisenkatu","2024","4","10","12:00","35.3","12.3"
"Jyväskylä Hannikaisenkatu","2024","4","10","13:00","32.8","13.9"
"Jyväskylä Hannikaisenkatu","2024","4","10","14:00","39.8","14.6"
"Jyväskylä Hannikaisenkatu","2024","4","10","15:00","37.5","12.3"
"Jyväskylä Hannikaisenkatu","2024","4","10","16:00","42.7","9.3"
"Jyväskylä Hannikaisenkatu","2024","4","10","17:00","34.2","8.4"
"Jyväskylä Hannikaisenkatu","2024","4","10","18:00","27.2","6.6"
"Jyväskylä Hannikaisenkatu","2024","4","10","19:00","15.3","4.2"
"Jyväskylä Hannikaisenkatu","2024","4","10","20:00","8.3","2.9"
"Jyväskylä Hannikaisenkatu","2024","4","10","21:00","6.4","2.3"
"Jyväskylä Hannikaisenkatu","2024","4","10","22:00","3.8","1.6"
"Jyväskylä Hannikaisenkatu","2024","4","10","23:00","2.3","1.1"
"Jyväskylä Hannikaisenkatu","2024","4","11","00:00","1.5","0.8"
"Jyväskylä Hannikaisenkatu","2024","4","11","01:00","0.8","0.6"
"Jyväskylä Hannikaisenkatu","2024","4","11","02:00","0.7","0.5"
"Jyväskylä Hannikaisenkatu","2024","4","11","03:00","0.9","0.5"
"Jyväskylä Hannikaisenkatu","2024","4","11","04:00","0.9","0.4"
"Jyväskylä Hannikaisenkatu","2024","4","11","05:00","0.9","0.4"
"Jyväskylä Hannikaisenkatu","2024","4","11","06:00","1.4","0.5"
"Jyväskylä Hannikaisenkatu","2024","4","11","07:00","5.9","0.8"
"Jyväskylä Hannikaisenkatu","2024","4","11","08:00","20.9","2.6"
"Jyväskylä Hannikaisenkatu","2024","4","11","09:00","38.3","4.5"
"Jyväskylä Hannikaisenkatu","2024","4","11","10:00","38.7","4.9"
"Jyväskylä Hannikaisenkatu","2024","4","11","11:00","41.4","5"
"Jyväskylä Hannikaisenkatu","2024","4","11","12:00","48.9","5.8"
"Jyväskylä Hannikaisenkatu","2024","4","11","13:00","42.9","5.6"
"Jyväskylä Hannikaisenkatu","2024","4","11","14:00","36.9","5.7"
"Jyväskylä Hannikaisenkatu","2024","4","11","15:00","39.2","6.7"
"Jyväskylä Hannikaisenkatu","2024","4","11","16:00","29.9","5.8"
"Jyväskylä Hannikaisenkatu","2024","4","11","17:00","7.2","3.1"
"Jyväskylä Hannikaisenkatu","2024","4","11","18:00","7.8","2.8"
"Jyväskylä Hannikaisenkatu","2024","4","11","19:00","7.8","2.6"
"Jyväskylä Hannikaisenkatu","2024","4","11","20:00","3.6","1.6"
"Jyväskylä Hannikaisenkatu","2024","4","11","21:00","1.8","0.7"
"Jyväskylä Hannikaisenkatu","2024","4","11","22:00","1.6","0.7"
"Jyväskylä Hannikaisenkatu","2024","4","11","23:00","2.3","0.8"
"Jyväskylä Hannikaisenkatu","2024","4","12","00:00","1","0.4"
"Jyväskylä Hannikaisenkatu","2024","4","12","01:00","0.5","0.4"
"Jyväskylä Hannikaisenkatu","2024","4","12","02:00","0.3","0.2"
"Jyväskylä Hannikaisenkatu","2024","4","12","03:00","0.4","0.3"
"Jyväskylä Hannikaisenkatu","2024","4","12","04:00","0.6","0.2"
"Jyväskylä Hannikaisenkatu","2024","4","12","05:00","1.4","0.9"
"Jyväskylä Hannikaisenkatu","2024","4","12","06:00","2.3","1.3"
"Jyväskylä Hannikaisenkatu","2024","4","12","07:00","2.6","1.4"
"Jyväskylä Hannikaisenkatu","2024","4","12","08:00","7.8","2"
"Jyväskylä Hannikaisenkatu","2024","4","12","09:00","15","3.3"
"Jyväskylä Hannikaisenkatu","2024","4","12","10:00","30.6","5.1"
"Jyväskylä Hannikaisenkatu","2024","4","12","11:00","21.9","3.9"
"Jyväskylä Hannikaisenkatu","2024","4","12","12:00","23.4","3.8"
"Jyväskylä Hannikaisenkatu","2024","4","12","13:00","19.6","3.5"
"Jyväskylä Hannikaisenkatu","2024","4","12","14:00","23.1","3.9"
"Jyväskylä Hannikaisenkatu","2024","4","12","15:00","17.7","3.3"
"Jyväskylä Hannikaisenkatu","2024","4","12","16:00","20.9","4.2"
"Jyväskylä Hannikaisenkatu","2024","4","12","17:00","34.9","7.2"
"Jyväskylä Hannikaisenkatu","2024","4","12","18:00","213.3","31.1"
"Jyväskylä Hannikaisenkatu","2024","4","12","19:00","256","39.2"
"Jyväskylä Hannikaisenkatu","2024","4","12","20:00","243.5","35.6"
"Jyväskylä Hannikaisenkatu","2024","4","12","21:00","310.6","40.7"
"Jyväskylä Hannikaisenkatu","2024","4","12","22:00","139.6","22.6"
"Jyväskylä Hannikaisenkatu","2024","4","12","23:00","97","17.1"
"Jyväskylä Hannikaisenkatu","2024","4","13","00:00","59.8","12.2"
"Jyväskylä Hannikaisenkatu","2024","4","13","01:00","42.2","9.2"
"Jyväskylä Hannikaisenkatu","2024","4","13","02:00","37.4","8.2"
"Jyväskylä Hannikaisenkatu","2024","4","13","03:00","23.9","6.2"
"Jyväskylä Hannikaisenkatu","2024","4","13","04:00","36.1","8.1"
"Jyväskylä Hannikaisenkatu","2024","4","13","05:00","17.9","4.4"
"Jyväskylä Hannikaisenkatu","2024","4","13","06:00","14.5","3.8"
"Jyväskylä Hannikaisenkatu","2024","4","13","07:00","16.9","4.8"
"Jyväskylä Hannikaisenkatu","2024","4","13","08:00","23.1","6.4"
"Jyväskylä Hannikaisenkatu","2024","4","13","09:00","21.3","7"
"Jyväskylä Hannikaisenkatu","2024","4","13","10:00","24.8","7.8"
"Jyväskylä Hannikaisenkatu","2024","4","13","11:00","27.4","7.7"
"Jyväskylä Hannikaisenkatu","2024","4","13","12:00","24.9","7.3"
"Jyväskylä Hannikaisenkatu","2024","4","13","13:00","21.4","6.1"
"Jyväskylä Hannikaisenkatu","2024","4","13","14:00","24.6","5.6"
"Jyväskylä Hannikaisenkatu","2024","4","13","15:00","22.8","6.1"
"Jyväskylä Hannikaisenkatu","2024","4","13","16:00","30.7","8.2"
"Jyväskylä Hannikaisenkatu","2024","4","13","17:00","21.4","7.6"
"Jyväskylä Hannikaisenkatu","2024","4","13","18:00","23.8","7"
"Jyväskylä Hannikaisenkatu","2024","4","13","19:00","16.1","5.9"
"Jyväskylä Hannikaisenkatu","2024","4","13","20:00","13.9","5.1"
"Jyväskylä Hannikaisenkatu","2024","4","13","21:00","3.7","2.4"
"Jyväskylä Hannikaisenkatu","2024","4","13","22:00","2.7","1.5"
"Jyväskylä Hannikaisenkatu","2024","4","13","23:00","1.5","1"
"Jyväskylä Hannikaisenkatu","2024","4","14","00:00","1.8","1.3"
"Jyväskylä Hannikaisenkatu","2024","4","14","01:00","1.6","1.2"
"Jyväskylä Hannikaisenkatu","2024","4","14","02:00","1.2","1"
"Jyväskylä Hannikaisenkatu","2024","4","14","03:00","1.1","0.9"
"Jyväskylä Hannikaisenkatu","2024","4","14","04:00","1.3","1"
"Jyväskylä Hannikaisenkatu","2024","4","14","05:00","1.3","1.1"
"Jyväskylä Hannikaisenkatu","2024","4","14","06:00","1.5","1.1"
"Jyväskylä Hannikaisenkatu","2024","4","14","07:00","2.4","1.2"
"Jyväskylä Hannikaisenkatu","2024","4","14","08:00","6.5","1.7"
"Jyväskylä Hannikaisenkatu","2024","4","14","09:00","13.9","3"
"Jyväskylä Hannikaisenkatu","2024","4","14","10:00","24","4.8"
"Jyväskylä Hannikaisenkatu","2024","4","14","11:00","25.7","5"
"Jyväskylä Hannikaisenkatu","2024","4","14","12:00","17.8","3.7"
"Jyväskylä Hannikaisenkatu","2024","4","14","13:00","16","3.4"
"Jyväskylä Hannikaisenkatu","2024","4","14","14:00","16.2","3"
"Jyväskylä Hannikaisenkatu","2024","4","14","15:00","13","2.7"
"Jyväskylä Hannikaisenkatu","2024","4","14","16:00","16.6","3.1"
"Jyväskylä Hannikaisenkatu","2024","4","14","17:00","23.5","4.2"
"Jyväskylä Hannikaisenkatu","2024","4","14","18:00","38.3","7.4"
"Jyväskylä Hannikaisenkatu","2024","4","14","19:00","57.5","10.6"
"Jyväskylä Hannikaisenkatu","2024","4","14","20:00","104.8","17.3"
"Jyväskylä Hannikaisenkatu","2024","4","14","21:00","10.4","3"
"Jyväskylä Hannikaisenkatu","2024","4","14","22:00","5.2","2"
"Jyväskylä Hannikaisenkatu","2024","4","14","23:00","3.3","1.6"
"Jyväskylä Hannikaisenkatu","2024","4","15","00:00","3","1.6"
"Jyväskylä Hannikaisenkatu","2024","4","15","01:00","5.4","2.2"
"Jyväskylä Hannikaisenkatu","2024","4","15","02:00","7.3","3.3"
"Jyväskylä Hannikaisenkatu","2024","4","15","03:00","7.5","3.7"
"Jyväskylä Hannikaisenkatu","2024","4","15","04:00","12.8","4.4"
"Jyväskylä Hannikaisenkatu","2024","4","15","05:00","16.9","5"
"Jyväskylä Hannikaisenkatu","2024","4","15","06:00","24.2","5.9"
"Jyväskylä Hannikaisenkatu","2024","4","15","07:00","20.3","5.2"
"Jyväskylä Hannikaisenkatu","2024","4","15","08:00","24.3","5"
"Jyväskylä Hannikaisenkatu","2024","4","15","09:00","22.2","4.6"
"Jyväskylä Hannikaisenkatu","2024","4","15","10:00","23.1","5.1"
"Jyväskylä Hannikaisenkatu","2024","4","15","11:00","21.5","4.7"
"Jyväskylä Hannikaisenkatu","2024","4","15","12:00","23.6","4.3"
"Jyväskylä Hannikaisenkatu","2024","4","15","13:00","20.9","3.9"
"Jyväskylä Hannikaisenkatu","2024","4","15","14:00","29.9","4.7"
"Jyväskylä Hannikaisenkatu","2024","4","15","15:00","16.6","3.3"
"Jyväskylä Hannikaisenkatu","2024","4","15","16:00","17.3","3.2"
"Jyväskylä Hannikaisenkatu","2024","4","15","17:00","12.7","2.6"
"Jyväskylä Hannikaisenkatu","2024","4","15","18:00","8.5","2.3"
"Jyväskylä Hannikaisenkatu","2024","4","15","19:00","9.6","2.4"
"Jyväskylä Hannikaisenkatu","2024","4","15","20:00","7.1","1.9"
"Jyväskylä Hannikaisenkatu","2024","4","15","21:00","2.9","1.2"
"Jyväskylä Hannikaisenkatu","2024","4","15","22:00","3.1","1.1"
"Jyväskylä Hannikaisenkatu","2024","4","15","23:00","2","1.1"
"Jyväskylä Hannikaisenkatu","2024","4","16","00:00","2.5","1.2"
"Jyväskylä Hannikaisenkatu","2024","4","16","01:00","2.9","1.3"
"Jyväskylä Hannikaisenkatu","2024","4","16","02:00","2.1","1.3"
"Jyväskylä Hannikaisenkatu","2024","4","16","03:00","4.7","1.7"
"Jyväskylä Hannikaisenkatu","2024","4","16","04:00","7.9","2.2"
"Jyväskylä Hannikaisenkatu","2024","4","16","05:00","18.6","3.3"
"Jyväskylä Hannikaisenkatu","2024","4","16","06:00","23.8","4.3"
"Jyväskylä Hannikaisenkatu","2024","4","16","07:00","17.6","3.5"
"Jyväskylä Hannikaisenkatu","2024","4","16","08:00","22.8","4"
"Jyväskylä Hannikaisenkatu","2024","4","16","09:00","20.9","3.7"
"Jyväskylä Hannikaisenkatu","2024","4","16","10:00","15.2","3.1"
"Jyväskylä Hannikaisenkatu","2024","4","16","11:00","9.7","2.1"
"Jyväskylä Hannikaisenkatu","2024","4","16","12:00","5.4","1.6"
"Jyväskylä Hannikaisenkatu","2024","4","16","13:00","14.3","2.8"
"Jyväskylä Hannikaisenkatu","2024","4","16","14:00","17.4","3.4"
"Jyväskylä Hannikaisenkatu","2024","4","16","15:00","3.8","1.7"
"Jyväskylä Hannikaisenkatu","2024","4","16","16:00","3.6","1.8"
"Jyväskylä Hannikaisenkatu","2024","4","16","17:00","6.1","2.5"
"Jyväskylä Hannikaisenkatu","2024","4","16","18:00","4.5","2.8"
"Jyväskylä Hannikaisenkatu","2024","4","16","19:00","2.8","2"
"Jyväskylä Hannikaisenkatu","2024","4","16","20:00","2.2","1.4"
"Jyväskylä Hannikaisenkatu","2024","4","16","21:00","1.8","1.5"
"Jyväskylä Hannikaisenkatu","2024","4","16","22:00","4.5","3.5"
"Jyväskylä Hannikaisenkatu","2024","4","16","23:00","6.1","4.9"
"Jyväskylä Hannikaisenkatu","2024","4","17","00:00","4.7","4.1"
"Jyväskylä Hannikaisenkatu","2024","4","17","01:00","2.5","2.1"
"Jyväskylä Hannikaisenkatu","2024","4","17","02:00","2","1.5"
"Jyväskylä Hannikaisenkatu","2024","4","17","03:00","1.9","1.4"
"Jyväskylä Hannikaisenkatu","2024","4","17","04:00","3","1.6"
"Jyväskylä Hannikaisenkatu","2024","4","17","05:00","3.1","1.3"
"Jyväskylä Hannikaisenkatu","2024","4","17","06:00","2.2","1.2"
"Jyväskylä Hannikaisenkatu","2024","4","17","07:00","4.2","2.5"
"Jyväskylä Hannikaisenkatu","2024","4","17","08:00","3.3","1.8"
"Jyväskylä Hannikaisenkatu","2024","4","17","09:00","5.7","2.1"
"Jyväskylä Hannikaisenkatu","2024","4","17","10:00","15.5","3.2"
"Jyväskylä Hannikaisenkatu","2024","4","17","11:00","17.8","3.6"
"Jyväskylä Hannikaisenkatu","2024","4","17","12:00","16.4","3.4"
"Jyväskylä Hannikaisenkatu","2024","4","17","13:00","16.1","3.4"
"Jyväskylä Hannikaisenkatu","2024","4","17","14:00","16.5","3.6"
"Jyväskylä Hannikaisenkatu","2024","4","17","15:00","4.2","2"
"Jyväskylä Hannikaisenkatu","2024","4","17","16:00","3.7","2.5"
"Jyväskylä Hannikaisenkatu","2024","4","17","17:00","3.3","2.4"
"Jyväskylä Hannikaisenkatu","2024","4","17","18:00","3.5","2.4"
"Jyväskylä Hannikaisenkatu","2024","4","17","19:00","3.7","2.4"
"Jyväskylä Hannikaisenkatu","2024","4","17","20:00","3.5","2.4"
"Jyväskylä Hannikaisenkatu","2024","4","17","21:00","3.3","2.4"
"Jyväskylä Hannikaisenkatu","2024","4","17","22:00","3.2","2.5"
"Jyväskylä Hannikaisenkatu","2024","4","17","23:00","4.6","3"
"Jyväskylä Hannikaisenkatu","2024","4","18","00:00","5.2","2.7"
"Jyväskylä Hannikaisenkatu","2024","4","18","01:00","5.9","2.9"
"Jyväskylä Hannikaisenkatu","2024","4","18","02:00","5.8","2.8"
"Jyväskylä Hannikaisenkatu","2024","4","18","03:00","10.9","3.4"
"Jyväskylä Hannikaisenkatu","2024","4","18","04:00","14.1","3.9"
"Jyväskylä Hannikaisenkatu","2024","4","18","05:00","17.6","4.3"
"Jyväskylä Hannikaisenkatu","2024","4","18","06:00","13.4","3.6"
"Jyväskylä Hannikaisenkatu","2024","4","18","07:00","10.9","3.5"
"Jyväskylä Hannikaisenkatu","2024","4","18","08:00","18.2","4.1"
"Jyväskylä Hannikaisenkatu","2024","4","18","09:00","15.5","3.7"
"Jyväskylä Hannikaisenkatu","2024","4","18","10:00","12.7","3.4"
"Jyväskylä Hannikaisenkatu","2024","4","18","11:00","12.8","3.2"
"Jyväskylä Hannikaisenkatu","2024","4","18","12:00","12.1","3.2"
"Jyväskylä Hannikaisenkatu","2024","4","18","13:00","13.8","3.6"
"Jyväskylä Hannikaisenkatu","2024","4","18","14:00","18.8","4.2"
"Jyväskylä Hannikaisenkatu","2024","4","18","15:00","15.6","4"
"Jyväskylä Hannikaisenkatu","2024","4","18","16:00","12.2","3.6"
"Jyväskylä Hannikaisenkatu","2024","4","18","17:00","15.8","4.1"
"Jyväskylä Hannikaisenkatu","2024","4","18","18:00","15.6","4.1"
"Jyväskylä Hannikaisenkatu","2024","4","18","19:00","11.8","3.6"
"Jyväskylä Hannikaisenkatu","2024","4","18","20:00","12.7","3.7"
"Jyväskylä Hannikaisenkatu","2024","4","18","21:00","11.9","3.5"
"Jyväskylä Hannikaisenkatu","2024","4","18","22:00","14","3.8"
"Jyväskylä Hannikaisenkatu","2024","4","18","23:00","10.6","3.5"
"Jyväskylä Hannikaisenkatu","2024","4","19","00:00","10.3","3.4"
"Jyväskylä Hannikaisenkatu","2024","4","19","01:00","8.4","3.4"
