geometry,id,previousId,sendingTime,created,tasks,startTime,endTime,direction,domain,source,1000m,500m,100m,Havaintoaseman nimi
"LINESTRING Z (24.827228 60.219439 0, 24.830034 60.219998 0)",99992084.0,99992072.0,2024-03-31 18:19:00+00:00,2024-03-31 18:19:10+00:00,['BRUSHING'],2024-03-31 18:16:55+00:00,2024-03-31 18:17:50+00:00,84.0,state-roads,Harja/Väylävirasto,True,False,False,Espoo Leppävaara Läkkisepänkuja
"LINESTRING Z (24.829909 60.219978 0, 24.827151 60.219402999999986 0)",99992203.0,99992182.0,2024-03-31 18:25:00+00:00,2024-03-31 18:25:11+00:00,['BRUSHING'],2024-03-31 18:22:59+00:00,2024-03-31 18:23:57+00:00,75.0,state-roads,Harja/Väylävirasto,True,False,False,Espoo Leppävaara Läkkisepänkuja
"LINESTRING Z (24.827151 60.219402999999986 0, 24.827235 60.219435 0, 24.826449 60.21929700000001 0, 24.826901 60.219357000000024 0)",99992217.0,99992203.0,2024-03-31 18:26:00+00:00,2024-03-31 18:26:11+00:00,['BRUSHING'],2024-03-31 18:23:57+00:00,2024-03-31 18:24:55+00:00,266.0,state-roads,Harja/Väylävirasto,True,False,False,Espoo Leppävaara Läkkisepänkuja
"LINESTRING Z (24.826901 60.219357000000024 0, 24.824689 60.21921799999999 0)",99992240.0,99992217.0,2024-03-31 18:27:00+00:00,2024-03-31 18:27:11+00:00,['BRUSHING'],2024-03-31 18:24:55+00:00,2024-03-31 18:25:59+00:00,70.0,state-roads,Harja/Väylävirasto,True,False,False,Espoo Leppävaara Läkkisepänkuja
"LINESTRING Z (24.824689 60.21921799999999 0, 24.822125 60.2192 0, 24.822525 60.219260999999996 0)",99992260.0,99992240.0,2024-03-31 18:28:00+00:00,2024-03-31 18:28:12+00:00,['BRUSHING'],2024-03-31 18:25:59+00:00,2024-03-31 18:26:58+00:00,91.0,state-roads,Harja/Väylävirasto,True,False,False,Espoo Leppävaara Läkkisepänkuja
"LINESTRING Z (24.822525 60.219260999999996 0, 24.823017 60.219248 0, 24.821842 60.219155 0, 24.822854 60.219266999999995 0)",99992278.0,99992260.0,2024-03-31 18:29:00+00:00,2024-03-31 18:29:12+00:00,['BRUSHING'],2024-03-31 18:26:58+00:00,2024-03-31 18:27:53+00:00,170.0,state-roads,Harja/Väylävirasto,True,False,False,Espoo Leppävaara Läkkisepänkuja
"LINESTRING Z (24.822854 60.219266999999995 0, 24.822762 60.21927799999999 0, 24.822724 60.219484 0)",99992291.0,99992278.0,2024-03-31 18:30:00+00:00,2024-03-31 18:30:12+00:00,['BRUSHING'],2024-03-31 18:27:53+00:00,2024-03-31 18:28:56+00:00,22.0,state-roads,Harja/Väylävirasto,True,False,False,Espoo Leppävaara Läkkisepänkuja
"LINESTRING Z (24.822724 60.219484 0, 24.822705 60.219427 0, 24.822761 60.21950400000001 0)",99992311.0,99992291.0,2024-03-31 18:31:00+00:00,2024-03-31 18:31:12+00:00,['BRUSHING'],2024-03-31 18:28:56+00:00,2024-03-31 18:29:49+00:00,0.0,state-roads,Harja/Väylävirasto,True,False,False,Espoo Leppävaara Läkkisepänkuja
"LINESTRING Z (24.822761 60.21950400000001 0, 24.822745000000005 60.219502999999975 0)",99992327.0,99992311.0,2024-03-31 18:32:00+00:00,2024-03-31 18:32:12+00:00,['BRUSHING'],2024-03-31 18:29:49+00:00,2024-03-31 18:30:56+00:00,272.0,state-roads,Harja/Väylävirasto,True,False,False,Espoo Leppävaara Läkkisepänkuja
"LINESTRING Z (24.822745000000005 60.219502999999975 0, 24.821318000000005 60.219494000000005 0)",99992351.0,99992327.0,2024-03-31 18:33:00+00:00,2024-03-31 18:33:12+00:00,['BRUSHING'],2024-03-31 18:30:56+00:00,2024-03-31 18:31:59+00:00,280.0,state-roads,Harja/Väylävirasto,True,False,False,Espoo Leppävaara Läkkisepänkuja
"LINESTRING Z (24.821318000000005 60.219494000000005 0, 24.818837 60.219561 0, 24.818459000000004 60.21963600000001 0)",99992370.0,99992351.0,2024-03-31 18:34:00+00:00,2024-03-31 18:34:13+00:00,['BRUSHING'],2024-03-31 18:31:59+00:00,2024-03-31 18:32:55+00:00,114.0,state-roads,Harja/Väylävirasto,True,True,False,Espoo Leppävaara Läkkisepänkuja
"LINESTRING Z (24.818459000000004 60.21963600000001 0, 24.818139 60.21970700000001 0, 24.818866 60.219562999999994 0)",99992388.0,99992370.0,2024-03-31 18:35:00+00:00,2024-03-31 18:35:13+00:00,['BRUSHING'],2024-03-31 18:32:55+00:00,2024-03-31 18:33:57+00:00,285.0,state-roads,Harja/Väylävirasto,True,True,False,Espoo Leppävaara Läkkisepänkuja
"LINESTRING Z (24.818866 60.219562999999994 0, 24.818191 60.219724 0)",99992412.0,99992388.0,2024-03-31 18:36:00+00:00,2024-03-31 18:36:13+00:00,['BRUSHING'],2024-03-31 18:33:57+00:00,2024-03-31 18:34:50+00:00,283.0,state-roads,Harja/Väylävirasto,True,True,False,Espoo Leppävaara Läkkisepänkuja
"LINESTRING Z (24.818191 60.219724 0, 24.816929 60.219719000000005 0, 24.816083 60.21990199999999 0, 24.81544 60.219903000000016 0)",99992426.0,99992412.0,2024-03-31 18:37:00+00:00,2024-03-31 18:37:13+00:00,['BRUSHING'],2024-03-31 18:34:50+00:00,2024-03-31 18:35:49+00:00,280.0,state-roads,Harja/Väylävirasto,True,True,False,Espoo Leppävaara Läkkisepänkuja
"LINESTRING Z (24.81544 60.219903000000016 0, 24.814897 60.219919999999995 0, 24.815794 60.219866999999994 0, 24.814872 60.219914999999986 0)",99992442.0,99992426.0,2024-03-31 18:38:00+00:00,2024-03-31 18:38:13+00:00,['BRUSHING'],2024-03-31 18:35:49+00:00,2024-03-31 18:36:55+00:00,284.0,state-roads,Harja/Väylävirasto,True,True,False,Espoo Leppävaara Läkkisepänkuja
"LINESTRING Z (24.814872 60.219914999999986 0, 24.815676 60.21986799999999 0, 24.814858 60.219936 0, 24.815469 60.219904 0, 24.814925 60.21992900000001 0)",99992465.0,99992442.0,2024-03-31 18:39:00+00:00,2024-03-31 18:39:13+00:00,['BRUSHING'],2024-03-31 18:36:55+00:00,2024-03-31 18:37:54+00:00,290.0,state-roads,Harja/Väylävirasto,True,True,False,Espoo Leppävaara Läkkisepänkuja
"LINESTRING Z (24.814925 60.21992900000001 0, 24.814813 60.21993099999999 0, 24.815784 60.21987699999999 0, 24.814743 60.22005099999999 0)",99992485.0,99992465.0,2024-03-31 18:40:00+00:00,2024-03-31 18:40:13+00:00,['BRUSHING'],2024-03-31 18:37:54+00:00,2024-03-31 18:39:00+00:00,341.0,state-roads,Harja/Väylävirasto,True,True,False,Espoo Leppävaara Läkkisepänkuja
"LINESTRING Z (24.814743 60.22005099999999 0, 24.814659000000002 60.22005699999999 0, 24.815341000000004 60.219988 0, 24.814653 60.220059 0, 24.815253 60.219991 0)",99992506.0,99992485.0,2024-03-31 18:41:00+00:00,2024-03-31 18:41:14+00:00,['BRUSHING'],2024-03-31 18:39:00+00:00,2024-03-31 18:39:52+00:00,174.0,state-roads,Harja/Väylävirasto,True,True,False,Espoo Leppävaara Läkkisepänkuja
"LINESTRING Z (24.815253 60.219991 0, 24.815205 60.220166 0, 24.815273 60.22026399999998 0, 24.815598 60.22031500000001 0, 24.815857 60.220223 0, 24.81601 60.21996699999999 0, 24.815997 60.219733 0)",99992516.0,99992506.0,2024-03-31 18:42:00+00:00,2024-03-31 18:42:14+00:00,['BRUSHING'],2024-03-31 18:39:52+00:00,2024-03-31 18:40:56+00:00,0.0,state-roads,Harja/Väylävirasto,True,True,False,Espoo Leppävaara Läkkisepänkuja
"LINESTRING Z (24.815997 60.219733 0, 24.816108 60.219948 0, 24.816012000000004 60.220034 0, 24.816034 60.21992000000001 0)",99992535.0,99992516.0,2024-03-31 18:43:00+00:00,2024-03-31 18:43:14+00:00,['BRUSHING'],2024-03-31 18:40:56+00:00,2024-03-31 18:41:56+00:00,8.0,state-roads,Harja/Väylävirasto,True,True,False,Espoo Leppävaara Läkkisepänkuja
"LINESTRING Z (24.816034 60.21992000000001 0, 24.815932 60.22018299999999 0, 24.815982 60.220141999999996 0, 24.815732 60.22032 0, 24.815333 60.220318000000006 0, 24.8152 60.220242 0, 24.815148 60.22006200000001 0)",99992546.0,99992535.0,2024-03-31 18:44:00+00:00,2024-03-31 18:44:14+00:00,['BRUSHING'],2024-03-31 18:41:56+00:00,2024-03-31 18:42:53+00:00,112.0,state-roads,Harja/Väylävirasto,True,True,False,Espoo Leppävaara Läkkisepänkuja
"LINESTRING Z (24.815148 60.22006200000001 0, 24.815245 60.219996 0, 24.815097 60.220011 0, 24.815688 60.219864000000015 0, 24.816181 60.219825 0)",99992560.0,99992546.0,2024-03-31 18:45:00+00:00,2024-03-31 18:45:14+00:00,['BRUSHING'],2024-03-31 18:42:53+00:00,2024-03-31 18:43:57+00:00,278.0,state-roads,Harja/Väylävirasto,True,True,False,Espoo Leppävaara Läkkisepänkuja
"LINESTRING Z (24.816181 60.219825 0, 24.819083 60.219687999999984 0, 24.818199 60.219697999999994 0)",99992579.0,99992560.0,2024-03-31 18:46:00+00:00,2024-03-31 18:46:14+00:00,['BRUSHING'],2024-03-31 18:43:57+00:00,2024-03-31 18:44:57+00:00,268.0,state-roads,Harja/Väylävirasto,True,True,False,Espoo Leppävaara Läkkisepänkuja
"LINESTRING Z (24.818199 60.219697999999994 0, 24.818043 60.21971400000001 0, 24.819124 60.21970299999999 0, 24.818119 60.21972000000001 0)",99992599.0,99992579.0,2024-03-31 18:47:00+00:00,2024-03-31 18:47:14+00:00,['BRUSHING'],2024-03-31 18:44:57+00:00,2024-03-31 18:45:54+00:00,43.0,state-roads,Harja/Väylävirasto,True,True,False,Espoo Leppävaara Läkkisepänkuja
"LINESTRING Z (24.818119 60.21972000000001 0, 24.818667 60.21973599999999 0, 24.818233 60.21976 0, 24.818358 60.21975 0)",99992611.0,99992599.0,2024-03-31 18:48:00+00:00,2024-03-31 18:48:14+00:00,['BRUSHING'],2024-03-31 18:45:54+00:00,2024-03-31 18:46:59+00:00,319.0,state-roads,Harja/Väylävirasto,True,True,False,Espoo Leppävaara Läkkisepänkuja
"LINESTRING Z (24.818358 60.21975 0, 24.818253000000002 60.219745 0, 24.818041 60.219943 0)",99992628.0,99992611.0,2024-03-31 18:49:00+00:00,2024-03-31 18:49:15+00:00,['BRUSHING'],2024-03-31 18:46:59+00:00,2024-03-31 18:47:59+00:00,51.0,state-roads,Harja/Väylävirasto,True,True,False,Espoo Leppävaara Läkkisepänkuja
"LINESTRING Z (24.818041 60.219943 0, 24.817251 60.21997400000001 0, 24.816955 60.219828 0, 24.817094 60.219955999999996 0)",99992647.0,99992628.0,2024-03-31 18:50:00+00:00,2024-03-31 18:50:15+00:00,['BRUSHING'],2024-03-31 18:47:59+00:00,2024-03-31 18:48:57+00:00,30.0,state-roads,Harja/Väylävirasto,True,True,False,Espoo Leppävaara Läkkisepänkuja
"LINESTRING Z (24.817094 60.219955999999996 0, 24.817039 60.21993 0, 24.818089 60.21995300000001 0, 24.818239 60.21985500000001 0, 24.818256 60.219715000000015 0, 24.818177 60.219868999999996 0)",99992662.0,99992647.0,2024-03-31 18:51:00+00:00,2024-03-31 18:51:15+00:00,['BRUSHING'],2024-03-31 18:48:57+00:00,2024-03-31 18:49:56+00:00,195.0,state-roads,Harja/Väylävirasto,True,True,False,Espoo Leppävaara Läkkisepänkuja
"LINESTRING Z (24.818177 60.219868999999996 0, 24.817978000000004 60.219967000000004 0, 24.817419000000005 60.219992 0, 24.817105 60.21994 0, 24.816934 60.219781999999995 0)",99992676.0,99992662.0,2024-03-31 18:52:00+00:00,2024-03-31 18:52:15+00:00,['BRUSHING'],2024-03-31 18:49:56+00:00,2024-03-31 18:50:59+00:00,275.0,state-roads,Harja/Väylävirasto,True,True,False,Espoo Leppävaara Läkkisepänkuja
"LINESTRING Z (24.816934 60.219781999999995 0, 24.81688 60.219769 0, 24.817048 60.219927 0, 24.817325 60.22001799999999 0, 24.817949 60.21996099999999 0, 24.818128 60.21989700000001 0, 24.818222 60.219789 0, 24.818145 60.21974199999999 0, 24.818267000000002 60.219751 0, 24.818012 60.219756 0)",99992689.0,99992676.0,2024-03-31 18:53:00+00:00,2024-03-31 18:53:15+00:00,['BRUSHING'],2024-03-31 18:50:59+00:00,2024-03-31 18:51:57+00:00,267.0,state-roads,Harja/Väylävirasto,True,True,False,Espoo Leppävaara Läkkisepänkuja
"LINESTRING Z (24.818012 60.219756 0, 24.817008000000005 60.21974899999999 0, 24.816451 60.219978 0, 24.814635 60.21986799999999 0)",99992702.0,99992689.0,2024-03-31 18:54:00+00:00,2024-03-31 18:54:15+00:00,['BRUSHING'],2024-03-31 18:51:57+00:00,2024-03-31 18:53:00+00:00,166.0,state-roads,Harja/Väylävirasto,True,True,False,Espoo Leppävaara Läkkisepänkuja
"LINESTRING Z (24.814635 60.21986799999999 0, 24.810916 60.22012599999999 0, 24.810752 60.220273000000006 0, 24.810863 60.22080400000001 0, 24.810527 60.22089900000001 0, 24.808721 60.220847 0, 24.808637 60.220710000000004 0, 24.808741 60.22059 0)",99992717.0,99992702.0,2024-03-31 18:55:00+00:00,2024-03-31 18:55:15+00:00,['BRUSHING'],2024-03-31 18:53:00+00:00,2024-03-31 18:53:52+00:00,0.0,state-roads,Harja/Väylävirasto,True,True,True,Espoo Leppävaara Läkkisepänkuja
"LINESTRING Z (24.808741 60.22059 0, 24.809883000000003 60.220471999999994 0)",99992725.0,99992717.0,2024-03-31 18:56:00+00:00,2024-03-31 18:56:15+00:00,['BRUSHING'],2024-03-31 18:53:52+00:00,2024-03-31 18:54:59+00:00,186.0,state-roads,Harja/Väylävirasto,True,True,True,Espoo Leppävaara Läkkisepänkuja
"LINESTRING Z (24.809883000000003 60.220471999999994 0, 24.810116 60.220626 0, 24.810055 60.22069499999999 0, 24.809446 60.220727 0, 24.808883 60.22060499999999 0, 24.808755000000005 60.220684 0, 24.808843000000003 60.22076399999999 0, 24.809149 60.22078900000001 0, 24.81036 60.22079800000001 0, 24.810544 60.220767 0, 24.81063 60.220637 0, 24.810492 60.220464 0)",99992748.0,99992725.0,2024-03-31 18:57:00+00:00,2024-03-31 18:57:16+00:00,['BRUSHING'],2024-03-31 18:54:59+00:00,2024-03-31 18:55:57+00:00,291.0,state-roads,Harja/Väylävirasto,True,True,True,Espoo Leppävaara Läkkisepänkuja
"LINESTRING Z (24.810492 60.220464 0, 24.810338 60.22021500000002 0, 24.804388 60.22002999999999 0, 24.803873 60.22011699999999 0)",99992759.0,99992748.0,2024-03-31 18:58:00+00:00,2024-03-31 18:58:16+00:00,['BRUSHING'],2024-03-31 18:55:57+00:00,2024-03-31 18:57:00+00:00,314.0,state-roads,Harja/Väylävirasto,True,True,True,Espoo Leppävaara Läkkisepänkuja
"LINESTRING Z (24.803873 60.22011699999999 0, 24.804529000000002 60.220008999999976 0, 24.803421 60.219999 0, 24.801772 60.220392999999994 0, 24.801069 60.220704999999995 0, 24.798488000000003 60.222387999999995 0, 24.796778 60.223031999999996 0)",99992779.0,99992759.0,2024-03-31 18:59:00+00:00,2024-03-31 18:59:16+00:00,['BRUSHING'],2024-03-31 18:57:00+00:00,2024-03-31 18:57:55+00:00,269.0,state-roads,Harja/Väylävirasto,True,True,False,Espoo Leppävaara Läkkisepänkuja
"LINESTRING Z (24.796778 60.223031999999996 0, 24.794842 60.22344300000001 0, 24.7928 60.223707 0, 24.788582 60.22382600000001 0, 24.786579 60.22374999999999 0)",99992791.0,99992779.0,2024-03-31 19:00:00+00:00,2024-03-31 19:00:16+00:00,['BRUSHING'],2024-03-31 18:57:55+00:00,2024-03-31 18:58:50+00:00,308.0,state-roads,Harja/Väylävirasto,True,False,False,Espoo Leppävaara Läkkisepänkuja
"LINESTRING Z (24.82465 60.22622699999999 0, 24.824402 60.22591300000002 0, 24.823859 60.22547900000001 0, 24.822076 60.22468500000001 0)",100000855.0,100000790.0,2024-04-01 02:34:54+00:00,2024-04-01 02:37:24+00:00,['BRUSHING'],2024-04-01 02:34:53+00:00,2024-04-01 02:34:53+00:00,,state-roads,Harja/Väylävirasto,True,False,False,Espoo Leppävaara Läkkisepänkuja
"LINESTRING Z (24.816468 60.220925 0, 24.815835 60.212583 0)",100000856.0,,2024-04-01 02:34:54+00:00,2024-04-01 02:37:24+00:00,['BRUSHING'],2024-04-01 02:34:53+00:00,2024-04-01 02:35:54+00:00,,state-roads,Harja/Väylävirasto,True,True,False,Espoo Leppävaara Läkkisepänkuja
"LINESTRING Z (24.824488 60.225953 0, 24.824021 60.225522 0, 24.823573000000003 60.22527000000001 0, 24.821804 60.22465600000001 0)",100000867.0,100000797.0,2024-04-01 02:35:06+00:00,2024-04-01 02:37:24+00:00,['BRUSHING'],2024-04-01 02:35:06+00:00,2024-04-01 02:35:06+00:00,,state-roads,Harja/Väylävirasto,True,False,False,Espoo Leppävaara Läkkisepänkuja
"LINESTRING Z (24.816584 60.220783 0, 24.81646 60.22055799999999 0, 24.816184 60.21478700000001 0, 24.815878 60.211469 0)",100000868.0,,2024-04-01 02:35:06+00:00,2024-04-01 02:37:24+00:00,['BRUSHING'],2024-04-01 02:35:06+00:00,2024-04-01 02:36:10+00:00,,state-roads,Harja/Väylävirasto,True,True,False,Espoo Leppävaara Läkkisepänkuja
"LINESTRING Z (24.815835 60.212583 0, 24.815784 60.211766999999995 0, 24.815641 60.211294999999986 0, 24.8155 60.210975 0, 24.815121 60.21052100000001 0, 24.813274 60.209430999999995 0, 24.812105999999996 60.208950000000016 0, 24.811404 60.208807 0, 24.809863 60.208672 0, 24.797198000000005 60.20812299999999 0)",100000903.0,100000856.0,2024-04-01 02:35:55+00:00,2024-04-01 02:38:24+00:00,['BRUSHING'],2024-04-01 02:35:54+00:00,2024-04-01 02:36:55+00:00,,state-roads,Harja/Väylävirasto,True,False,False,Espoo Leppävaara Läkkisepänkuja
"LINESTRING Z (24.788211 60.22366100000001 0, 24.79247 60.223583000000005 0, 24.794595 60.223358000000005 0, 24.796562 60.222946 0, 24.798258 60.222299 0, 24.799163 60.221793 0)",101717671.0,101717635.0,2024-04-12 00:18:00+00:00,2024-04-12 00:18:42+00:00,['BRUSHING'],2024-04-12 00:16:00+00:00,2024-04-12 00:17:00+00:00,101.0,state-roads,Harja/Väylävirasto,True,False,False,Espoo Leppävaara Läkkisepänkuja
"LINESTRING Z (24.799163 60.221793 0, 24.800402 60.220924 0, 24.801897000000004 60.22018299999999 0, 24.803471000000002 60.219808 0, 24.807533 60.21975200000001 0)",101717696.0,101717671.0,2024-04-12 00:19:00+00:00,2024-04-12 00:19:42+00:00,['BRUSHING'],2024-04-12 00:17:00+00:00,2024-04-12 00:17:52+00:00,91.0,state-roads,Harja/Väylävirasto,True,True,False,Espoo Leppävaara Läkkisepänkuja
"LINESTRING Z (24.807533 60.21975200000001 0, 24.807663 60.219404999999995 0, 24.807461 60.217325 0, 24.80768 60.21719 0, 24.810117 60.217013 0)",101717710.0,101717696.0,2024-04-12 00:20:00+00:00,2024-04-12 00:20:42+00:00,['BRUSHING'],2024-04-12 00:17:52+00:00,2024-04-12 00:18:53+00:00,179.0,state-roads,Harja/Väylävirasto,True,True,False,Espoo Leppävaara Läkkisepänkuja
"LINESTRING Z (24.810117 60.217013 0, 24.812537 60.2171 0, 24.81496 60.21741699999998 0, 24.815644 60.21736 0, 24.815848 60.217279 0, 24.815703 60.215344999999985 0)",101717738.0,101717710.0,2024-04-12 00:21:00+00:00,2024-04-12 00:21:43+00:00,['BRUSHING'],2024-04-12 00:18:53+00:00,2024-04-12 00:19:57+00:00,159.0,state-roads,Harja/Väylävirasto,True,True,False,Espoo Leppävaara Läkkisepänkuja
"LINESTRING Z (24.815703 60.215344999999985 0, 24.815592 60.213648000000006 0, 24.815327 60.21352300000001 0, 24.814422 60.213516000000006 0, 24.814004 60.21340800000001 0, 24.813429 60.213062999999984 0, 24.813225 60.21281900000001 0, 24.813323 60.212773000000006 0)",101717772.0,101717738.0,2024-04-12 00:22:00+00:00,2024-04-12 00:22:44+00:00,['BRUSHING'],2024-04-12 00:19:57+00:00,2024-04-12 00:21:00+00:00,143.0,state-roads,Harja/Väylävirasto,True,False,False,Espoo Leppävaara Läkkisepänkuja
"LINESTRING Z (24.813323 60.212773000000006 0, 24.815309 60.212386 0)",101717803.0,101717772.0,2024-04-12 00:23:00+00:00,2024-04-12 00:23:44+00:00,['BRUSHING'],2024-04-12 00:21:00+00:00,2024-04-12 00:21:50+00:00,212.0,state-roads,Harja/Väylävirasto,True,False,False,Espoo Leppävaara Läkkisepänkuja
"LINESTRING Z (24.815309 60.212386 0, 24.815279 60.212122 0, 24.815081000000003 60.211763999999995 0, 24.814056 60.210379999999994 0, 24.813288 60.209880000000005 0)",101717814.0,101717803.0,2024-04-12 00:24:00+00:00,2024-04-12 00:24:44+00:00,['BRUSHING'],2024-04-12 00:21:50+00:00,2024-04-12 00:22:53+00:00,180.0,state-roads,Harja/Väylävirasto,True,False,False,Espoo Leppävaara Läkkisepänkuja
"LINESTRING Z (24.816308 60.20947799999999 0, 24.816173 60.209319 0, 24.816141 60.210725 0, 24.816319 60.21390900000001 0)",101719069.0,101719055.0,2024-04-12 01:18:00+00:00,2024-04-12 01:18:54+00:00,['BRUSHING'],2024-04-12 01:15:54+00:00,2024-04-12 01:17:00+00:00,1.0,state-roads,Harja/Väylävirasto,True,False,False,Espoo Leppävaara Läkkisepänkuja
"LINESTRING Z (24.816319 60.21390900000001 0, 24.816737 60.22022199999999 0)",101719094.0,101719069.0,2024-04-12 01:19:00+00:00,2024-04-12 01:19:54+00:00,['BRUSHING'],2024-04-12 01:17:00+00:00,2024-04-12 01:17:20+00:00,21.0,state-roads,Harja/Väylävirasto,True,True,False,Espoo Leppävaara Läkkisepänkuja
"LINESTRING Z (24.816737 60.22022199999999 0, 24.816824 60.220511999999985 0, 24.817155 60.221072 0)",101719105.0,101719094.0,2024-04-12 01:20:00+00:00,2024-04-12 01:20:54+00:00,['BRUSHING'],2024-04-12 01:17:20+00:00,2024-04-12 01:17:20+00:00,21.0,state-roads,Harja/Väylävirasto,True,True,False,Espoo Leppävaara Läkkisepänkuja
"LINESTRING Z (24.823048 60.224772999999985 0, 24.824382 60.22560200000001 0, 24.825641 60.22719800000001 0, 24.826985 60.22792300000001 0, 24.827979 60.22819600000001 0, 24.830089 60.228368 0)",101719138.0,,2024-04-12 01:21:00+00:00,2024-04-12 01:21:55+00:00,['BRUSHING'],2024-04-12 01:19:00+00:00,2024-04-12 01:19:55+00:00,73.0,state-roads,Harja/Väylävirasto,True,False,False,Espoo Leppävaara Läkkisepänkuja
"LINESTRING Z (24.816379000000005 60.211365 0, 24.816283 60.211715 0, 24.816319 60.213528999999994 0, 24.816716 60.22013699999999 0)",103440884.0,103440853.0,2024-04-27 14:54:15+00:00,2024-04-27 14:56:19+00:00,['BRUSHING'],2024-04-27 14:54:12+00:00,2024-04-27 14:55:48+00:00,,state-roads,Harja/Väylävirasto,True,True,False,Espoo Leppävaara Läkkisepänkuja
"LINESTRING Z (24.816716 60.22013699999999 0, 24.816991 60.220862999999994 0, 24.817343 60.22134799999999 0)",103440931.0,103440884.0,2024-04-27 14:55:50+00:00,2024-04-27 14:58:19+00:00,['BRUSHING'],2024-04-27 14:55:48+00:00,2024-04-27 14:55:48+00:00,,state-roads,Harja/Väylävirasto,True,True,False,Espoo Leppävaara Läkkisepänkuja
"LINESTRING Z (24.823242 60.224932999999986 0, 24.824590000000004 60.22577399999999 0, 24.825646 60.227258000000006 0, 24.82601 60.22751799999999 0, 24.826878 60.22792799999999 0, 24.828490000000002 60.22830400000001 0, 24.831573 60.228504999999984 0, 24.834138 60.228857999999995 0)",103440932.0,,2024-04-27 14:55:50+00:00,2024-04-27 14:58:19+00:00,['BRUSHING'],2024-04-27 14:55:48+00:00,2024-04-27 14:56:49+00:00,,state-roads,Harja/Väylävirasto,True,False,False,Espoo Leppävaara Läkkisepänkuja
