"Havaintoasema","Vuosi","Kuukausi","Päivä","Aika [UTC]","Hengitettävät hiukkaset <10 µm [µg/m3]","Pienhiukkaset <2.5 µm [µg/m3]"
"Jyväskylä Jyskä","2024","6","9","22:00","5.5","3.7"
"Jyväskylä Jyskä","2024","6","9","23:00","4.8","3.1"
"Jyväskylä Jyskä","2024","6","10","00:00","5.1","2.8"
"Jyväskylä Jyskä","2024","6","10","01:00","4.7","2.7"
"Jyväskylä Jyskä","2024","6","10","02:00","4.6","2.6"
"Jyväskylä Jyskä","2024","6","10","03:00","5.7","2.9"
"Jyväskylä Jyskä","2024","6","10","04:00","5","2.9"
"Jyväskylä Jyskä","2024","6","10","05:00","5.1","2.6"
"Jyväskylä Jyskä","2024","6","10","06:00","3.5","1.7"
"Jyväskylä Jyskä","2024","6","10","07:00","2.7","1.3"
"Jyväskylä Jyskä","2024","6","10","08:00","2.5","1.1"
"Jyväskylä Jyskä","2024","6","10","09:00","4.8","1.6"
"Jyväskylä Jyskä","2024","6","10","10:00","5.6","2"
"Jyväskylä Jyskä","2024","6","10","11:00","7.1","2.4"
"Jyväskylä Jyskä","2024","6","10","12:00","10.5","2.5"
"Jyväskylä Jyskä","2024","6","10","13:00","9.1","2.5"
"Jyväskylä Jyskä","2024","6","10","14:00","8.5","2.7"
"Jyväskylä Jyskä","2024","6","10","15:00","10.6","3.3"
"Jyväskylä Jyskä","2024","6","10","16:00","11","3.4"
"Jyväskylä Jyskä","2024","6","10","17:00","10.1","3.4"
"Jyväskylä Jyskä","2024","6","10","18:00","10.9","4"
"Jyväskylä Jyskä","2024","6","10","19:00","9.3","3.9"
"Jyväskylä Jyskä","2024","6","10","20:00","8.8","3.2"
"Jyväskylä Jyskä","2024","6","10","21:00","6.6","2.7"
"Jyväskylä Jyskä","2024","6","10","22:00","6.2","3.1"
"Jyväskylä Jyskä","2024","6","10","23:00","6.5","3.3"
"Jyväskylä Jyskä","2024","6","11","00:00","5.9","3.3"
"Jyväskylä Jyskä","2024","6","11","01:00","5.8","3.3"
"Jyväskylä Jyskä","2024","6","11","02:00","6","3.5"
"Jyväskylä Jyskä","2024","6","11","03:00","5.9","3.4"
"Jyväskylä Jyskä","2024","6","11","04:00","5.6","2.9"
"Jyväskylä Jyskä","2024","6","11","05:00","4.5","2.2"
"Jyväskylä Jyskä","2024","6","11","06:00","5.3","2.2"
"Jyväskylä Jyskä","2024","6","11","07:00","5.4","1.9"
"Jyväskylä Jyskä","2024","6","11","08:00","5.6","1.8"
"Jyväskylä Jyskä","2024","6","11","09:00","6","1.4"
"Jyväskylä Jyskä","2024","6","11","10:00","5.9","1.4"
"Jyväskylä Jyskä","2024","6","11","11:00","4.4","1.3"
"Jyväskylä Jyskä","2024","6","11","12:00","5.1","1.4"
"Jyväskylä Jyskä","2024","6","11","13:00","9.4","2.4"
"Jyväskylä Jyskä","2024","6","11","14:00","7.4","2"
"Jyväskylä Jyskä","2024","6","11","15:00","7.3","2.3"
"Jyväskylä Jyskä","2024","6","11","16:00","5","1.7"
"Jyväskylä Jyskä","2024","6","11","17:00","5.2","1.6"
"Jyväskylä Jyskä","2024","6","11","18:00","4.6","1.7"
"Jyväskylä Jyskä","2024","6","11","19:00","4","1.5"
"Jyväskylä Jyskä","2024","6","11","20:00","5","1.5"
"Jyväskylä Jyskä","2024","6","11","21:00","6.4","1.8"
"Jyväskylä Jyskä","2024","6","11","22:00","6.4","1.8"
"Jyväskylä Jyskä","2024","6","11","23:00","4.9","1.6"
"Jyväskylä Jyskä","2024","6","12","00:00","4.7","1.7"
"Jyväskylä Jyskä","2024","6","12","01:00","4.2","1.8"
"Jyväskylä Jyskä","2024","6","12","02:00","4.2","1.9"
"Jyväskylä Jyskä","2024","6","12","03:00","6.4","2.6"
"Jyväskylä Jyskä","2024","6","12","04:00","11.7","4.1"
"Jyväskylä Jyskä","2024","6","12","05:00","8.7","4.2"
"Jyväskylä Jyskä","2024","6","12","06:00","14.3","5.2"
"Jyväskylä Jyskä","2024","6","12","07:00","11.2","4.3"
"Jyväskylä Jyskä","2024","6","12","08:00","6.5","3.4"
"Jyväskylä Jyskä","2024","6","12","09:00","8.3","3.5"
"Jyväskylä Jyskä","2024","6","12","10:00","7.2","2.9"
"Jyväskylä Jyskä","2024","6","12","11:00","4.9","2.5"
"Jyväskylä Jyskä","2024","6","12","12:00","5.4","2.4"
"Jyväskylä Jyskä","2024","6","12","13:00","7.5","3"
"Jyväskylä Jyskä","2024","6","12","14:00","6.6","2.8"
"Jyväskylä Jyskä","2024","6","12","15:00","6.9","3"
"Jyväskylä Jyskä","2024","6","12","16:00","5.1","2.8"
"Jyväskylä Jyskä","2024","6","12","17:00","5.1","2.6"
"Jyväskylä Jyskä","2024","6","12","18:00","6.6","3"
"Jyväskylä Jyskä","2024","6","12","19:00","4.7","2.8"
"Jyväskylä Jyskä","2024","6","12","20:00","4.8","3.2"
"Jyväskylä Jyskä","2024","6","12","21:00","5.3","3"
"Jyväskylä Jyskä","2024","6","12","22:00","5.7","3.1"
"Jyväskylä Jyskä","2024","6","12","23:00","6.5","3.6"
"Jyväskylä Jyskä","2024","6","13","00:00","5.7","3.2"
"Jyväskylä Jyskä","2024","6","13","01:00","5.4","3.2"
"Jyväskylä Jyskä","2024","6","13","02:00","5","3"
"Jyväskylä Jyskä","2024","6","13","03:00","5.4","3.3"
"Jyväskylä Jyskä","2024","6","13","04:00","6.4","3.2"
"Jyväskylä Jyskä","2024","6","13","05:00","6.2","2.8"
"Jyväskylä Jyskä","2024","6","13","06:00","5.5","2.6"
"Jyväskylä Jyskä","2024","6","13","07:00","4.3","2.1"
"Jyväskylä Jyskä","2024","6","13","08:00","4.3","2.1"
"Jyväskylä Jyskä","2024","6","13","09:00","3.3","1.6"
"Jyväskylä Jyskä","2024","6","13","10:00","4.8","1.7"
"Jyväskylä Jyskä","2024","6","13","11:00","4.3","1.7"
"Jyväskylä Jyskä","2024","6","13","12:00","3.3","1.5"
"Jyväskylä Jyskä","2024","6","13","13:00","4.3","1.5"
"Jyväskylä Jyskä","2024","6","13","14:00","3.9","1.5"
"Jyväskylä Jyskä","2024","6","13","15:00","7.2","2.3"
"Jyväskylä Jyskä","2024","6","13","16:00","4.8","1.7"
"Jyväskylä Jyskä","2024","6","13","17:00","4.4","1.9"
"Jyväskylä Jyskä","2024","6","13","18:00","5.7","2.1"
"Jyväskylä Jyskä","2024","6","13","19:00","7.5","2.8"
"Jyväskylä Jyskä","2024","6","13","20:00","5.4","2.9"
"Jyväskylä Jyskä","2024","6","13","21:00","5.1","2.6"
"Jyväskylä Jyskä","2024","6","13","22:00","5.4","3.8"
"Jyväskylä Jyskä","2024","6","13","23:00","5.4","2.8"
"Jyväskylä Jyskä","2024","6","14","00:00","5.2","2.8"
"Jyväskylä Jyskä","2024","6","14","01:00","4.5","2.8"
"Jyväskylä Jyskä","2024","6","14","02:00","4.5","3"
"Jyväskylä Jyskä","2024","6","14","03:00","5.5","3.4"
"Jyväskylä Jyskä","2024","6","14","04:00","6.9","3.8"
"Jyväskylä Jyskä","2024","6","14","05:00","8.7","4.1"
"Jyväskylä Jyskä","2024","6","14","06:00","9.5","4.1"
"Jyväskylä Jyskä","2024","6","14","07:00","6.5","3.4"
"Jyväskylä Jyskä","2024","6","14","08:00","7.2","3.1"
"Jyväskylä Jyskä","2024","6","14","09:00","5.2","2.7"
"Jyväskylä Jyskä","2024","6","14","10:00","4.5","2.3"
"Jyväskylä Jyskä","2024","6","14","11:00","5.3","2"
"Jyväskylä Jyskä","2024","6","14","12:00","5.5","2.2"
"Jyväskylä Jyskä","2024","6","14","13:00","4.9","2.2"
"Jyväskylä Jyskä","2024","6","14","14:00","4.3","1.9"
"Jyväskylä Jyskä","2024","6","14","15:00","5.6","1.9"
"Jyväskylä Jyskä","2024","6","14","16:00","4.9","1.9"
"Jyväskylä Jyskä","2024","6","14","17:00","4.4","1.9"
"Jyväskylä Jyskä","2024","6","14","18:00","4.2","2"
"Jyväskylä Jyskä","2024","6","14","19:00","4.8","2.1"
"Jyväskylä Jyskä","2024","6","14","20:00","5.4","2.8"
"Jyväskylä Jyskä","2024","6","14","21:00","5.9","2.7"
"Jyväskylä Jyskä","2024","6","14","22:00","4.5","2.2"
"Jyväskylä Jyskä","2024","6","14","23:00","4.5","1.8"
"Jyväskylä Jyskä","2024","6","15","00:00","3.8","1.8"
"Jyväskylä Jyskä","2024","6","15","01:00","4.1","2.2"
"Jyväskylä Jyskä","2024","6","15","02:00","3.8","1.9"
"Jyväskylä Jyskä","2024","6","15","03:00","3.6","2"
"Jyväskylä Jyskä","2024","6","15","04:00","5.3","3"
"Jyväskylä Jyskä","2024","6","15","05:00","4.4","2.8"
"Jyväskylä Jyskä","2024","6","15","06:00","3.6","2.1"
"Jyväskylä Jyskä","2024","6","15","07:00","3.5","1.9"
"Jyväskylä Jyskä","2024","6","15","08:00","4.3","1.9"
"Jyväskylä Jyskä","2024","6","15","09:00","4","1.9"
"Jyväskylä Jyskä","2024","6","15","10:00","4.3","1.9"
"Jyväskylä Jyskä","2024","6","15","11:00","4.5","2.1"
"Jyväskylä Jyskä","2024","6","15","12:00","4.9","2.1"
"Jyväskylä Jyskä","2024","6","15","13:00","4.8","2.3"
"Jyväskylä Jyskä","2024","6","15","14:00","4.9","2.2"
"Jyväskylä Jyskä","2024","6","15","15:00","5.7","2.4"
"Jyväskylä Jyskä","2024","6","15","16:00","5.9","2.5"
"Jyväskylä Jyskä","2024","6","15","17:00","5.3","2.4"
"Jyväskylä Jyskä","2024","6","15","18:00","5.4","2.5"
"Jyväskylä Jyskä","2024","6","15","19:00","4.9","2.7"
"Jyväskylä Jyskä","2024","6","15","20:00","7.4","3.6"
"Jyväskylä Jyskä","2024","6","15","21:00","7.6","4.5"
"Jyväskylä Jyskä","2024","6","15","22:00","9","4.7"
"Jyväskylä Jyskä","2024","6","15","23:00","6.2","3.6"
"Jyväskylä Jyskä","2024","6","16","00:00","6.1","3.6"
"Jyväskylä Jyskä","2024","6","16","01:00","4.9","3.3"
"Jyväskylä Jyskä","2024","6","16","02:00","4.6","3.2"
"Jyväskylä Jyskä","2024","6","16","03:00","4.7","3.4"
"Jyväskylä Jyskä","2024","6","16","04:00","3.8","2.5"
"Jyväskylä Jyskä","2024","6","16","05:00","3.1","2.1"
"Jyväskylä Jyskä","2024","6","16","06:00","3.5","2.1"
"Jyväskylä Jyskä","2024","6","16","07:00","4.8","2.6"
"Jyväskylä Jyskä","2024","6","16","08:00","5","2.8"
"Jyväskylä Jyskä","2024","6","16","09:00","5.3","2.8"
"Jyväskylä Jyskä","2024","6","16","10:00","5","2.9"
"Jyväskylä Jyskä","2024","6","16","11:00","6.4","3.1"
"Jyväskylä Jyskä","2024","6","16","12:00","6.2","3.2"
"Jyväskylä Jyskä","2024","6","16","13:00","6.2","3.2"
"Jyväskylä Jyskä","2024","6","16","14:00","7","3.3"
"Jyväskylä Jyskä","2024","6","16","15:00","7.4","3.5"
"Jyväskylä Jyskä","2024","6","16","16:00","7.1","3.5"
"Jyväskylä Jyskä","2024","6","16","17:00","8.3","3.7"
"Jyväskylä Jyskä","2024","6","16","18:00","7","3.5"
"Jyväskylä Jyskä","2024","6","16","19:00","7.3","3.5"
"Jyväskylä Jyskä","2024","6","16","20:00","8.8","4.1"
"Jyväskylä Jyskä","2024","6","16","21:00","10.5","4.7"
"Jyväskylä Jyskä","2024","6","16","22:00","8","4.3"
"Jyväskylä Jyskä","2024","6","16","23:00","6.7","3.9"
"Jyväskylä Jyskä","2024","6","17","00:00","7.4","4.2"
"Jyväskylä Jyskä","2024","6","17","01:00","7.4","4.4"
"Jyväskylä Jyskä","2024","6","17","02:00","7.9","4.5"
"Jyväskylä Jyskä","2024","6","17","03:00","10","5"
"Jyväskylä Jyskä","2024","6","17","04:00","13.1","5.8"
"Jyväskylä Jyskä","2024","6","17","05:00","13","6.6"
"Jyväskylä Jyskä","2024","6","17","06:00","12.8","7"
"Jyväskylä Jyskä","2024","6","17","07:00","12.5","7.1"
"Jyväskylä Jyskä","2024","6","17","08:00","12.7","7.2"
"Jyväskylä Jyskä","2024","6","17","09:00","13","7.5"
"Jyväskylä Jyskä","2024","6","17","10:00","13.9","7.5"
"Jyväskylä Jyskä","2024","6","17","11:00","11.8","7.2"
"Jyväskylä Jyskä","2024","6","17","12:00","12.5","6.6"
"Jyväskylä Jyskä","2024","6","17","13:00","11.4","5.6"
"Jyväskylä Jyskä","2024","6","17","14:00","10.9","4.9"
"Jyväskylä Jyskä","2024","6","17","15:00","9.8","5"
"Jyväskylä Jyskä","2024","6","17","16:00","11","5.7"
"Jyväskylä Jyskä","2024","6","17","17:00","11.4","6.2"
"Jyväskylä Jyskä","2024","6","17","18:00","12.3","6.7"
"Jyväskylä Jyskä","2024","6","17","19:00","11.5","6.8"
"Jyväskylä Jyskä","2024","6","17","20:00","19.9","14.3"
"Jyväskylä Jyskä","2024","6","17","21:00","18.6","12.7"
"Jyväskylä Jyskä","2024","6","17","22:00","10.3","6.8"
"Jyväskylä Jyskä","2024","6","17","23:00","9.9","7.2"
"Jyväskylä Jyskä","2024","6","18","00:00","8.8","7"
"Jyväskylä Jyskä","2024","6","18","01:00","8.9","7.2"
"Jyväskylä Jyskä","2024","6","18","02:00","9","7.6"
"Jyväskylä Jyskä","2024","6","18","03:00","9.4","8.3"
"Jyväskylä Jyskä","2024","6","18","04:00","11","9.3"
"Jyväskylä Jyskä","2024","6","18","05:00","13.1","9.6"
"Jyväskylä Jyskä","2024","6","18","06:00","13","8.6"
"Jyväskylä Jyskä","2024","6","18","07:00","14.8","10.2"
"Jyväskylä Jyskä","2024","6","18","08:00","13.9","10.2"
"Jyväskylä Jyskä","2024","6","18","09:00","13.1","10.3"
"Jyväskylä Jyskä","2024","6","18","10:00","13.7","10.6"
"Jyväskylä Jyskä","2024","6","18","11:00","12.9","10.5"
"Jyväskylä Jyskä","2024","6","18","12:00","15.7","11.7"
"Jyväskylä Jyskä","2024","6","18","13:00","16.9","11.8"
"Jyväskylä Jyskä","2024","6","18","14:00","16.2","12.6"
"Jyväskylä Jyskä","2024","6","18","15:00","18.3","12.8"
"Jyväskylä Jyskä","2024","6","18","16:00","19","12.4"
"Jyväskylä Jyskä","2024","6","18","17:00","13.4","8.1"
"Jyväskylä Jyskä","2024","6","18","18:00","12.7","6.4"
"Jyväskylä Jyskä","2024","6","18","19:00","14.7","8.5"
"Jyväskylä Jyskä","2024","6","18","20:00","13.9","6.6"
"Jyväskylä Jyskä","2024","6","18","21:00","6.6","3.8"
"Jyväskylä Jyskä","2024","6","18","22:00","8.1","4.2"
"Jyväskylä Jyskä","2024","6","18","23:00","7.4","4"
"Jyväskylä Jyskä","2024","6","19","00:00","7.6","3.9"
"Jyväskylä Jyskä","2024","6","19","01:00","9.2","4.1"
"Jyväskylä Jyskä","2024","6","19","02:00","7.7","3.8"
"Jyväskylä Jyskä","2024","6","19","03:00","6.4","4.2"
"Jyväskylä Jyskä","2024","6","19","04:00","8.4","4.9"
"Jyväskylä Jyskä","2024","6","19","05:00","7.3","4.9"
"Jyväskylä Jyskä","2024","6","19","06:00","8.7","5.1"
"Jyväskylä Jyskä","2024","6","19","07:00","7.5","4.7"
"Jyväskylä Jyskä","2024","6","19","08:00","7.7","4.2"
"Jyväskylä Jyskä","2024","6","19","09:00","7.7","3.6"
"Jyväskylä Jyskä","2024","6","19","10:00","7.4","3.4"
"Jyväskylä Jyskä","2024","6","19","11:00","7.6","3.2"
"Jyväskylä Jyskä","2024","6","19","12:00","6.7","3.1"
"Jyväskylä Jyskä","2024","6","19","13:00","6.7","3.1"
"Jyväskylä Jyskä","2024","6","19","14:00","8.2","3"
"Jyväskylä Jyskä","2024","6","19","15:00","6","2.6"
"Jyväskylä Jyskä","2024","6","19","16:00","6.4","2.7"
"Jyväskylä Jyskä","2024","6","19","17:00","7.1","3.1"
"Jyväskylä Jyskä","2024","6","19","18:00","8.6","3.3"
"Jyväskylä Jyskä","2024","6","19","19:00","7","3"
"Jyväskylä Jyskä","2024","6","19","20:00","6.8","3.1"
"Jyväskylä Jyskä","2024","6","19","21:00","7.9","3"
"Jyväskylä Jyskä","2024","6","19","22:00","5.5","2.7"
"Jyväskylä Jyskä","2024","6","19","23:00","4.5","2.1"
"Jyväskylä Jyskä","2024","6","20","00:00","3.9","1.9"
"Jyväskylä Jyskä","2024","6","20","01:00","4.9","2"
"Jyväskylä Jyskä","2024","6","20","02:00","3.4","1.9"
"Jyväskylä Jyskä","2024","6","20","03:00","3.3","2"
"Jyväskylä Jyskä","2024","6","20","04:00","5.6","2.1"
"Jyväskylä Jyskä","2024","6","20","05:00","8.7","3.1"
"Jyväskylä Jyskä","2024","6","20","06:00","10","3.8"
"Jyväskylä Jyskä","2024","6","20","07:00","8.6","4"
"Jyväskylä Jyskä","2024","6","20","08:00","9.3","4"
"Jyväskylä Jyskä","2024","6","20","09:00","8.5","3.7"
"Jyväskylä Jyskä","2024","6","20","10:00","10","3.7"
"Jyväskylä Jyskä","2024","6","20","11:00","9.6","3"
"Jyväskylä Jyskä","2024","6","20","12:00","7.5","2.4"
"Jyväskylä Jyskä","2024","6","20","13:00","10.3","2.5"
"Jyväskylä Jyskä","2024","6","20","14:00","8.2","2.2"
"Jyväskylä Jyskä","2024","6","20","15:00","7.8","2.3"
"Jyväskylä Jyskä","2024","6","20","16:00","5.7","1.8"
"Jyväskylä Jyskä","2024","6","20","17:00","6","1.9"
"Jyväskylä Jyskä","2024","6","20","18:00","4.6","1.8"
"Jyväskylä Jyskä","2024","6","20","19:00","3.7","1.5"
"Jyväskylä Jyskä","2024","6","20","20:00","4","1.3"
"Jyväskylä Jyskä","2024","6","20","21:00","4.4","1.3"
"Jyväskylä Jyskä","2024","6","20","22:00","4.2","1.4"
"Jyväskylä Jyskä","2024","6","20","23:00","3.5","1.4"
"Jyväskylä Jyskä","2024","6","21","00:00","3.6","1.5"
"Jyväskylä Jyskä","2024","6","21","01:00","3.9","1.7"
"Jyväskylä Jyskä","2024","6","21","02:00","3.2","1.6"
"Jyväskylä Jyskä","2024","6","21","03:00","3.6","1.7"
"Jyväskylä Jyskä","2024","6","21","04:00","3.3","1.9"
"Jyväskylä Jyskä","2024","6","21","05:00","3.9","2"
"Jyväskylä Jyskä","2024","6","21","06:00","6","2.1"
"Jyväskylä Jyskä","2024","6","21","07:00","9.5","2.4"
"Jyväskylä Jyskä","2024","6","21","08:00","11","2.4"
"Jyväskylä Jyskä","2024","6","21","09:00","7.9","2.2"
"Jyväskylä Jyskä","2024","6","21","10:00","6.7","2"
"Jyväskylä Jyskä","2024","6","21","11:00","5.5","1.8"
"Jyväskylä Jyskä","2024","6","21","12:00","6.3","1.9"
"Jyväskylä Jyskä","2024","6","21","13:00","6.2","1.8"
"Jyväskylä Jyskä","2024","6","21","14:00","5.4","1.8"
"Jyväskylä Jyskä","2024","6","21","15:00","5.2","1.8"
"Jyväskylä Jyskä","2024","6","21","16:00","4.5","1.4"
"Jyväskylä Jyskä","2024","6","21","17:00","5","1.3"
"Jyväskylä Jyskä","2024","6","21","18:00","4.8","1.2"
"Jyväskylä Jyskä","2024","6","21","19:00","3.7","1.3"
"Jyväskylä Jyskä","2024","6","21","20:00","65.2","8.2"
"Jyväskylä Jyskä","2024","6","21","21:00","15.3","5.7"
"Jyväskylä Jyskä","2024","6","21","22:00","7.9","3.7"
"Jyväskylä Jyskä","2024","6","21","23:00","5","2.7"
"Jyväskylä Jyskä","2024","6","22","00:00","4.6","2.2"
"Jyväskylä Jyskä","2024","6","22","01:00","4.1","2.3"
"Jyväskylä Jyskä","2024","6","22","02:00","4.4","2.2"
"Jyväskylä Jyskä","2024","6","22","03:00","3.6","2.1"
"Jyväskylä Jyskä","2024","6","22","04:00","3.5","1.9"
"Jyväskylä Jyskä","2024","6","22","05:00","2.7","1.7"
"Jyväskylä Jyskä","2024","6","22","06:00","3","1.6"
"Jyväskylä Jyskä","2024","6","22","07:00","3.2","1.5"
"Jyväskylä Jyskä","2024","6","22","08:00","3.1","1.4"
"Jyväskylä Jyskä","2024","6","22","09:00","2.3","1.1"
"Jyväskylä Jyskä","2024","6","22","10:00","2.4","1"
"Jyväskylä Jyskä","2024","6","22","11:00","2.3","1"
"Jyväskylä Jyskä","2024","6","22","12:00","2.4","1.1"
"Jyväskylä Jyskä","2024","6","22","13:00","2.6","1.3"
"Jyväskylä Jyskä","2024","6","22","14:00","3.4","1.5"
"Jyväskylä Jyskä","2024","6","22","15:00","3.2","1.6"
"Jyväskylä Jyskä","2024","6","22","16:00","3.1","1.5"
"Jyväskylä Jyskä","2024","6","22","17:00","2.8","1.4"
"Jyväskylä Jyskä","2024","6","22","18:00","7.2","2.5"
"Jyväskylä Jyskä","2024","6","22","19:00","5.6","2.3"
"Jyväskylä Jyskä","2024","6","22","20:00","10.4","3"
"Jyväskylä Jyskä","2024","6","22","21:00","53.6","9.7"
"Jyväskylä Jyskä","2024","6","22","22:00","9.8","3.9"
"Jyväskylä Jyskä","2024","6","22","23:00","6.2","2.8"
"Jyväskylä Jyskä","2024","6","23","00:00","4.6","2.6"
"Jyväskylä Jyskä","2024","6","23","01:00","5.2","2.8"
"Jyväskylä Jyskä","2024","6","23","02:00","3.7","2.4"
"Jyväskylä Jyskä","2024","6","23","03:00","4.2","2.6"
"Jyväskylä Jyskä","2024","6","23","04:00","5.1","3.5"
"Jyväskylä Jyskä","2024","6","23","05:00","4.7","3.2"
"Jyväskylä Jyskä","2024","6","23","06:00","5.2","3.7"
"Jyväskylä Jyskä","2024","6","23","07:00","4.8","3.4"
"Jyväskylä Jyskä","2024","6","23","08:00","3.9","2.2"
"Jyväskylä Jyskä","2024","6","23","09:00","3.8","2.3"
"Jyväskylä Jyskä","2024","6","23","10:00","4.2","1.9"
"Jyväskylä Jyskä","2024","6","23","11:00","4.1","2"
"Jyväskylä Jyskä","2024","6","23","12:00","4.4","2.5"
"Jyväskylä Jyskä","2024","6","23","13:00","4.3","2.8"
"Jyväskylä Jyskä","2024","6","23","14:00","4.8","2.9"
"Jyväskylä Jyskä","2024","6","23","15:00","4.8","3.2"
"Jyväskylä Jyskä","2024","6","23","16:00","6.4","3.5"
"Jyväskylä Jyskä","2024","6","23","17:00","5.2","3.5"
"Jyväskylä Jyskä","2024","6","23","18:00","9.1","5.2"
"Jyväskylä Jyskä","2024","6","23","19:00","15.9","5.8"
"Jyväskylä Jyskä","2024","6","23","20:00","25.7","6.8"
"Jyväskylä Jyskä","2024","6","23","21:00","85.3","14.7"
"Jyväskylä Jyskä","2024","6","23","22:00","83.8","13.3"
"Jyväskylä Jyskä","2024","6","23","23:00","11.1","7.5"
"Jyväskylä Jyskä","2024","6","24","00:00","9.9","5.1"
"Jyväskylä Jyskä","2024","6","24","01:00","6.1","3.6"
"Jyväskylä Jyskä","2024","6","24","02:00","5.9","3.6"
"Jyväskylä Jyskä","2024","6","24","03:00","12.2","4.4"
"Jyväskylä Jyskä","2024","6","24","04:00","7.8","4.5"
"Jyväskylä Jyskä","2024","6","24","05:00","8.3","4.5"
"Jyväskylä Jyskä","2024","6","24","06:00","10.9","5.1"
"Jyväskylä Jyskä","2024","6","24","07:00","7.4","3.6"
"Jyväskylä Jyskä","2024","6","24","08:00","7.7","4.3"
"Jyväskylä Jyskä","2024","6","24","09:00","8.3","4.5"
"Jyväskylä Jyskä","2024","6","24","10:00","12.6","4.5"
"Jyväskylä Jyskä","2024","6","24","11:00","12.8","4.8"
"Jyväskylä Jyskä","2024","6","24","12:00","9.8","3.6"
"Jyväskylä Jyskä","2024","6","24","13:00","6.8","3.4"
"Jyväskylä Jyskä","2024","6","24","14:00","4.6","2.7"
"Jyväskylä Jyskä","2024","6","24","15:00","5.5","2.4"
"Jyväskylä Jyskä","2024","6","24","16:00","5.1","2.3"
"Jyväskylä Jyskä","2024","6","24","17:00","4.3","2"
"Jyväskylä Jyskä","2024","6","24","18:00","4.6","2.1"
"Jyväskylä Jyskä","2024","6","24","19:00","12.1","3"
"Jyväskylä Jyskä","2024","6","24","20:00","8.8","4"
"Jyväskylä Jyskä","2024","6","24","21:00","5.7","2.6"
"Jyväskylä Jyskä","2024","6","24","22:00","7.8","2.9"
"Jyväskylä Jyskä","2024","6","24","23:00","4.4","2.5"
"Jyväskylä Jyskä","2024","6","25","00:00","6","4.1"
"Jyväskylä Jyskä","2024","6","25","01:00","4.5","2.2"
"Jyväskylä Jyskä","2024","6","25","02:00","4","2.2"
"Jyväskylä Jyskä","2024","6","25","03:00","5.8","2.8"
"Jyväskylä Jyskä","2024","6","25","04:00","7.4","3.4"
"Jyväskylä Jyskä","2024","6","25","05:00","7.2","3.4"
"Jyväskylä Jyskä","2024","6","25","06:00","10.3","3.5"
"Jyväskylä Jyskä","2024","6","25","07:00","6.9","3.1"
"Jyväskylä Jyskä","2024","6","25","08:00","6.4","2.9"
"Jyväskylä Jyskä","2024","6","25","09:00","7.2","3.2"
"Jyväskylä Jyskä","2024","6","25","10:00","8","3.5"
"Jyväskylä Jyskä","2024","6","25","11:00","10.6","4"
"Jyväskylä Jyskä","2024","6","25","12:00","10.3","4.4"
"Jyväskylä Jyskä","2024","6","25","13:00","12.6","4.7"
"Jyväskylä Jyskä","2024","6","25","14:00","11.1","4.1"
"Jyväskylä Jyskä","2024","6","25","15:00","8.7","3.9"
"Jyväskylä Jyskä","2024","6","25","16:00","9.1","3.8"
"Jyväskylä Jyskä","2024","6","25","17:00","8.7","3.3"
"Jyväskylä Jyskä","2024","6","25","18:00","7.4","3.1"
"Jyväskylä Jyskä","2024","6","25","19:00","8.9","3.8"
"Jyväskylä Jyskä","2024","6","25","20:00","15","5.5"
"Jyväskylä Jyskä","2024","6","25","21:00","9.4","5.1"
"Jyväskylä Jyskä","2024","6","25","22:00","9","5.4"
"Jyväskylä Jyskä","2024","6","25","23:00","8.6","5.5"
"Jyväskylä Jyskä","2024","6","26","00:00","9.3","6.1"
"Jyväskylä Jyskä","2024","6","26","01:00","9.4","6.4"
"Jyväskylä Jyskä","2024","6","26","02:00","8.4","5.9"
"Jyväskylä Jyskä","2024","6","26","03:00","9.5","6.5"
"Jyväskylä Jyskä","2024","6","26","04:00","11.9","7.6"
"Jyväskylä Jyskä","2024","6","26","05:00","12.4","7.3"
"Jyväskylä Jyskä","2024","6","26","06:00","11.6","7.3"
"Jyväskylä Jyskä","2024","6","26","07:00","12.1","7.5"
"Jyväskylä Jyskä","2024","6","26","08:00","12.2","7.3"
"Jyväskylä Jyskä","2024","6","26","09:00","12.8","6.9"
"Jyväskylä Jyskä","2024","6","26","10:00","15.1","7.4"
"Jyväskylä Jyskä","2024","6","26","11:00","14.3","7.9"
"Jyväskylä Jyskä","2024","6","26","12:00","15.4","7.7"
"Jyväskylä Jyskä","2024","6","26","13:00","17.8","7.9"
"Jyväskylä Jyskä","2024","6","26","14:00","20.4","8.6"
"Jyväskylä Jyskä","2024","6","26","15:00","18.8","8.3"
"Jyväskylä Jyskä","2024","6","26","16:00","21.3","8.7"
"Jyväskylä Jyskä","2024","6","26","17:00","22.9","9.1"
"Jyväskylä Jyskä","2024","6","26","18:00","26","9.4"
"Jyväskylä Jyskä","2024","6","26","19:00","25.2","9.6"
"Jyväskylä Jyskä","2024","6","26","20:00","69.4","16.2"
"Jyväskylä Jyskä","2024","6","26","21:00","19.1","9.6"
"Jyväskylä Jyskä","2024","6","26","22:00","10.5","6.6"
"Jyväskylä Jyskä","2024","6","26","23:00","10.5","6.8"
