"Havaintoasema","Vuosi","Kuukausi","Päivä","Aika [UTC]","Hengitettävät hiukkaset <10 µm [µg/m3]"
"Kaarina Kaarina","2024","5","27","05:00","19.4"
"Kaarina Kaarina","2024","5","27","06:00","16.7"
"Kaarina Kaarina","2024","5","27","07:00","19.8"
"Kaarina Kaarina","2024","5","27","08:00","22"
"Kaarina Kaarina","2024","5","27","09:00","20.4"
"Kaarina Kaarina","2024","5","27","10:00","14.9"
"Kaarina Kaarina","2024","5","27","11:00","15.9"
"Kaarina Kaarina","2024","5","27","12:00","14.4"
"Kaarina Kaarina","2024","5","27","13:00","11.1"
"Kaarina Kaarina","2024","5","27","14:00","13.7"
"Kaarina Kaarina","2024","5","27","15:00","15.3"
"Kaarina Kaarina","2024","5","27","16:00","14.6"
"Kaarina Kaarina","2024","5","27","17:00","14.9"
"Kaarina Kaarina","2024","5","27","18:00","15.6"
"Kaarina Kaarina","2024","5","27","19:00","11"
"Kaarina Kaarina","2024","5","27","20:00","10.8"
"Kaarina Kaarina","2024","5","27","21:00","10.1"
"Kaarina Kaarina","2024","5","27","22:00","15.7"
"Kaarina Kaarina","2024","5","27","23:00","16.9"
"Kaarina Kaarina","2024","5","28","00:00","15.5"
"Kaarina Kaarina","2024","5","28","01:00","17.7"
"Kaarina Kaarina","2024","5","28","02:00","19.8"
"Kaarina Kaarina","2024","5","28","03:00","19.3"
"Kaarina Kaarina","2024","5","28","04:00","21"
"Kaarina Kaarina","2024","5","28","05:00","20.4"
"Kaarina Kaarina","2024","5","28","06:00","21.6"
"Kaarina Kaarina","2024","5","28","07:00","22.1"
"Kaarina Kaarina","2024","5","28","08:00","28.3"
"Kaarina Kaarina","2024","5","28","09:00","23.6"
"Kaarina Kaarina","2024","5","28","10:00","24.1"
"Kaarina Kaarina","2024","5","28","11:00","17.7"
"Kaarina Kaarina","2024","5","28","12:00","16.7"
"Kaarina Kaarina","2024","5","28","13:00","12.7"
"Kaarina Kaarina","2024","5","28","14:00","10.7"
"Kaarina Kaarina","2024","5","28","15:00","13"
"Kaarina Kaarina","2024","5","28","16:00","15.4"
"Kaarina Kaarina","2024","5","28","17:00","11"
"Kaarina Kaarina","2024","5","28","18:00","15.5"
"Kaarina Kaarina","2024","5","28","19:00","14.2"
"Kaarina Kaarina","2024","5","28","20:00","14.8"
"Kaarina Kaarina","2024","5","28","21:00","18.2"
"Kaarina Kaarina","2024","5","28","22:00","29.4"
"Kaarina Kaarina","2024","5","28","23:00","20.9"
"Kaarina Kaarina","2024","5","29","00:00","18"
"Kaarina Kaarina","2024","5","29","01:00","19.1"
"Kaarina Kaarina","2024","5","29","02:00","18"
"Kaarina Kaarina","2024","5","29","03:00","17.8"
"Kaarina Kaarina","2024","5","29","04:00","18.9"
"Kaarina Kaarina","2024","5","29","05:00","26.2"
"Kaarina Kaarina","2024","5","29","06:00","28.4"
"Kaarina Kaarina","2024","5","29","07:00","30.1"
"Kaarina Kaarina","2024","5","29","08:00","26.8"
"Kaarina Kaarina","2024","5","29","09:00","21.5"
"Kaarina Kaarina","2024","5","29","10:00","26"
"Kaarina Kaarina","2024","5","29","11:00","18.4"
"Kaarina Kaarina","2024","5","29","12:00","20.4"
"Kaarina Kaarina","2024","5","29","13:00","15.4"
"Kaarina Kaarina","2024","5","29","14:00","13.7"
"Kaarina Kaarina","2024","5","29","15:00","15.3"
"Kaarina Kaarina","2024","5","29","16:00","11.6"
"Kaarina Kaarina","2024","5","29","17:00","14.6"
"Kaarina Kaarina","2024","5","29","18:00","16.9"
"Kaarina Kaarina","2024","5","29","19:00","16"
"Kaarina Kaarina","2024","5","29","20:00","12.9"
"Kaarina Kaarina","2024","5","29","21:00","14.3"
"Kaarina Kaarina","2024","5","29","22:00","15.8"
"Kaarina Kaarina","2024","5","29","23:00","19.4"
"Kaarina Kaarina","2024","5","30","00:00","20.8"
"Kaarina Kaarina","2024","5","30","01:00","15.7"
"Kaarina Kaarina","2024","5","30","02:00","13.6"
"Kaarina Kaarina","2024","5","30","03:00","18.2"
"Kaarina Kaarina","2024","5","30","04:00","23.1"
"Kaarina Kaarina","2024","5","30","05:00","17.8"
"Kaarina Kaarina","2024","5","30","06:00","18.8"
"Kaarina Kaarina","2024","5","30","07:00","23.1"
"Kaarina Kaarina","2024","5","30","08:00","24.6"
"Kaarina Kaarina","2024","5","30","09:00","30.8"
"Kaarina Kaarina","2024","5","30","10:00","26"
"Kaarina Kaarina","2024","5","30","11:00","25.7"
"Kaarina Kaarina","2024","5","30","12:00","27.1"
"Kaarina Kaarina","2024","5","30","13:00","21.9"
"Kaarina Kaarina","2024","5","30","14:00","19.1"
"Kaarina Kaarina","2024","5","30","15:00","18.6"
"Kaarina Kaarina","2024","5","30","16:00","15.4"
"Kaarina Kaarina","2024","5","30","17:00","16.7"
"Kaarina Kaarina","2024","5","30","18:00","15.1"
"Kaarina Kaarina","2024","5","30","19:00","16.4"
"Kaarina Kaarina","2024","5","30","20:00","17"
"Kaarina Kaarina","2024","5","30","21:00","13.4"
"Kaarina Kaarina","2024","5","30","22:00","56.7"
"Kaarina Kaarina","2024","5","30","23:00","35.5"
"Kaarina Kaarina","2024","5","31","00:00","26.9"
"Kaarina Kaarina","2024","5","31","01:00","27.6"
"Kaarina Kaarina","2024","5","31","02:00","23.8"
"Kaarina Kaarina","2024","5","31","03:00","57.3"
"Kaarina Kaarina","2024","5","31","04:00","51.1"
"Kaarina Kaarina","2024","5","31","05:00","45.8"
"Kaarina Kaarina","2024","5","31","06:00","38.1"
"Kaarina Kaarina","2024","5","31","07:00","34.3"
"Kaarina Kaarina","2024","5","31","08:00","29.3"
"Kaarina Kaarina","2024","5","31","09:00","24.4"
"Kaarina Kaarina","2024","5","31","10:00","19.9"
"Kaarina Kaarina","2024","5","31","11:00","25.3"
"Kaarina Kaarina","2024","5","31","12:00","19"
"Kaarina Kaarina","2024","5","31","13:00","14.2"
"Kaarina Kaarina","2024","5","31","14:00","10"
"Kaarina Kaarina","2024","5","31","15:00","15.4"
"Kaarina Kaarina","2024","5","31","16:00","-"
"Kaarina Kaarina","2024","5","31","17:00","18"
"Kaarina Kaarina","2024","5","31","18:00","14"
"Kaarina Kaarina","2024","5","31","19:00","-"
"Kaarina Kaarina","2024","5","31","20:00","18.3"
"Kaarina Kaarina","2024","5","31","21:00","17.2"
"Kaarina Kaarina","2024","5","31","22:00","15.5"
"Kaarina Kaarina","2024","5","31","23:00","23.6"
"Kaarina Kaarina","2024","6","1","00:00","-"
"Kaarina Kaarina","2024","6","1","01:00","20.4"
"Kaarina Kaarina","2024","6","1","02:00","18.3"
"Kaarina Kaarina","2024","6","1","03:00","-"
"Kaarina Kaarina","2024","6","1","04:00","15"
"Kaarina Kaarina","2024","6","1","05:00","17.6"
"Kaarina Kaarina","2024","6","1","06:00","23.4"
"Kaarina Kaarina","2024","6","1","07:00","19.4"
"Kaarina Kaarina","2024","6","1","08:00","20.1"
"Kaarina Kaarina","2024","6","1","09:00","17.6"
"Kaarina Kaarina","2024","6","1","10:00","23.6"
"Kaarina Kaarina","2024","6","1","11:00","-"
"Kaarina Kaarina","2024","6","1","12:00","15.3"
"Kaarina Kaarina","2024","6","1","13:00","17.7"
"Kaarina Kaarina","2024","6","1","14:00","16.3"
"Kaarina Kaarina","2024","6","1","15:00","12.3"
"Kaarina Kaarina","2024","6","1","16:00","-"
"Kaarina Kaarina","2024","6","1","17:00","13.3"
"Kaarina Kaarina","2024","6","1","18:00","14.6"
"Kaarina Kaarina","2024","6","1","19:00","11.4"
"Kaarina Kaarina","2024","6","1","20:00","-"
"Kaarina Kaarina","2024","6","1","21:00","-"
"Kaarina Kaarina","2024","6","1","22:00","20"
"Kaarina Kaarina","2024","6","1","23:00","21.2"
"Kaarina Kaarina","2024","6","2","00:00","-"
"Kaarina Kaarina","2024","6","2","01:00","19"
"Kaarina Kaarina","2024","6","2","02:00","-"
"Kaarina Kaarina","2024","6","2","03:00","17.6"
"Kaarina Kaarina","2024","6","2","04:00","18.4"
"Kaarina Kaarina","2024","6","2","05:00","22"
"Kaarina Kaarina","2024","6","2","06:00","27.9"
"Kaarina Kaarina","2024","6","2","07:00","-"
"Kaarina Kaarina","2024","6","2","08:00","16.3"
"Kaarina Kaarina","2024","6","2","09:00","15.9"
"Kaarina Kaarina","2024","6","2","10:00","-"
"Kaarina Kaarina","2024","6","2","11:00","13.8"
"Kaarina Kaarina","2024","6","2","12:00","14.5"
"Kaarina Kaarina","2024","6","2","13:00","11.1"
"Kaarina Kaarina","2024","6","2","14:00","8.1"
"Kaarina Kaarina","2024","6","2","15:00","9"
"Kaarina Kaarina","2024","6","2","16:00","9.4"
"Kaarina Kaarina","2024","6","2","17:00","8.5"
"Kaarina Kaarina","2024","6","2","18:00","-"
"Kaarina Kaarina","2024","6","2","19:00","15.4"
"Kaarina Kaarina","2024","6","2","20:00","11.8"
"Kaarina Kaarina","2024","6","2","21:00","8.4"
"Kaarina Kaarina","2024","6","2","22:00","6.8"
"Kaarina Kaarina","2024","6","2","23:00","5.8"
"Kaarina Kaarina","2024","6","3","00:00","6.7"
"Kaarina Kaarina","2024","6","3","01:00","8.9"
"Kaarina Kaarina","2024","6","3","02:00","11.6"
"Kaarina Kaarina","2024","6","3","03:00","22.1"
"Kaarina Kaarina","2024","6","3","04:00","22"
"Kaarina Kaarina","2024","6","3","05:00","16.1"
"Kaarina Kaarina","2024","6","3","06:00","20.4"
"Kaarina Kaarina","2024","6","3","07:00","22.2"
"Kaarina Kaarina","2024","6","3","08:00","19.2"
"Kaarina Kaarina","2024","6","3","09:00","-"
"Kaarina Kaarina","2024","6","3","10:00","18.7"
"Kaarina Kaarina","2024","6","3","11:00","-"
"Kaarina Kaarina","2024","6","3","12:00","12"
"Kaarina Kaarina","2024","6","3","13:00","14.2"
"Kaarina Kaarina","2024","6","3","14:00","-"
"Kaarina Kaarina","2024","6","3","15:00","-"
"Kaarina Kaarina","2024","6","3","16:00","10.7"
"Kaarina Kaarina","2024","6","3","17:00","8.1"
"Kaarina Kaarina","2024","6","3","18:00","6.6"
"Kaarina Kaarina","2024","6","3","19:00","4.9"
"Kaarina Kaarina","2024","6","3","20:00","3.4"
"Kaarina Kaarina","2024","6","3","21:00","7.4"
"Kaarina Kaarina","2024","6","3","22:00","7.2"
"Kaarina Kaarina","2024","6","3","23:00","13.2"
"Kaarina Kaarina","2024","6","4","00:00","9.6"
"Kaarina Kaarina","2024","6","4","01:00","8"
"Kaarina Kaarina","2024","6","4","02:00","10.2"
"Kaarina Kaarina","2024","6","4","03:00","10.5"
"Kaarina Kaarina","2024","6","4","04:00","11.5"
"Kaarina Kaarina","2024","6","4","05:00","9.7"
"Kaarina Kaarina","2024","6","4","06:00","8.9"
"Kaarina Kaarina","2024","6","4","07:00","8.2"
"Kaarina Kaarina","2024","6","4","08:00","6"
"Kaarina Kaarina","2024","6","4","09:00","7.3"
"Kaarina Kaarina","2024","6","4","10:00","-"
"Kaarina Kaarina","2024","6","4","11:00","-"
"Kaarina Kaarina","2024","6","4","12:00","8.2"
"Kaarina Kaarina","2024","6","4","13:00","6"
"Kaarina Kaarina","2024","6","4","14:00","4.8"
"Kaarina Kaarina","2024","6","4","15:00","4.8"
"Kaarina Kaarina","2024","6","4","16:00","3.6"
"Kaarina Kaarina","2024","6","4","17:00","-"
"Kaarina Kaarina","2024","6","4","18:00","2.9"
"Kaarina Kaarina","2024","6","4","19:00","2.8"
"Kaarina Kaarina","2024","6","4","20:00","2"
"Kaarina Kaarina","2024","6","4","21:00","1.4"
"Kaarina Kaarina","2024","6","4","22:00","6.1"
"Kaarina Kaarina","2024","6","4","23:00","5.6"
"Kaarina Kaarina","2024","6","5","00:00","11.3"
"Kaarina Kaarina","2024","6","5","01:00","9.1"
"Kaarina Kaarina","2024","6","5","02:00","7.3"
"Kaarina Kaarina","2024","6","5","03:00","5.7"
"Kaarina Kaarina","2024","6","5","04:00","-"
"Kaarina Kaarina","2024","6","5","05:00","15"
"Kaarina Kaarina","2024","6","5","06:00","15.1"
"Kaarina Kaarina","2024","6","5","07:00","11.4"
"Kaarina Kaarina","2024","6","5","08:00","-"
"Kaarina Kaarina","2024","6","5","09:00","7.3"
"Kaarina Kaarina","2024","6","5","10:00","5.8"
"Kaarina Kaarina","2024","6","5","11:00","4.9"
"Kaarina Kaarina","2024","6","5","12:00","6.2"
"Kaarina Kaarina","2024","6","5","13:00","4.4"
"Kaarina Kaarina","2024","6","5","14:00","3.1"
"Kaarina Kaarina","2024","6","5","15:00","2.6"
"Kaarina Kaarina","2024","6","5","16:00","2.9"
"Kaarina Kaarina","2024","6","5","17:00","3.4"
"Kaarina Kaarina","2024","6","5","18:00","3.4"
"Kaarina Kaarina","2024","6","5","19:00","2.4"
"Kaarina Kaarina","2024","6","5","20:00","5.6"
"Kaarina Kaarina","2024","6","5","21:00","6.9"
"Kaarina Kaarina","2024","6","5","22:00","8.6"
"Kaarina Kaarina","2024","6","5","23:00","7"
"Kaarina Kaarina","2024","6","6","00:00","6.1"
"Kaarina Kaarina","2024","6","6","01:00","8.7"
"Kaarina Kaarina","2024","6","6","02:00","6.3"
"Kaarina Kaarina","2024","6","6","03:00","6.6"
"Kaarina Kaarina","2024","6","6","04:00","11.9"
"Kaarina Kaarina","2024","6","6","05:00","-"
"Kaarina Kaarina","2024","6","6","06:00","15.1"
"Kaarina Kaarina","2024","6","6","07:00","10.7"
"Kaarina Kaarina","2024","6","6","08:00","9.5"
"Kaarina Kaarina","2024","6","6","09:00","7.7"
"Kaarina Kaarina","2024","6","6","10:00","5.5"
"Kaarina Kaarina","2024","6","6","11:00","-"
"Kaarina Kaarina","2024","6","6","12:00","3.3"
"Kaarina Kaarina","2024","6","6","13:00","3.4"
"Kaarina Kaarina","2024","6","6","14:00","3.4"
"Kaarina Kaarina","2024","6","6","15:00","5"
"Kaarina Kaarina","2024","6","6","16:00","5.5"
"Kaarina Kaarina","2024","6","6","17:00","-"
"Kaarina Kaarina","2024","6","6","18:00","5.5"
"Kaarina Kaarina","2024","6","6","19:00","4.3"
"Kaarina Kaarina","2024","6","6","20:00","3.2"
"Kaarina Kaarina","2024","6","6","21:00","2.6"
"Kaarina Kaarina","2024","6","6","22:00","9"
"Kaarina Kaarina","2024","6","6","23:00","7.2"
"Kaarina Kaarina","2024","6","7","00:00","9.2"
"Kaarina Kaarina","2024","6","7","01:00","-"
"Kaarina Kaarina","2024","6","7","02:00","-"
"Kaarina Kaarina","2024","6","7","03:00","4.8"
"Kaarina Kaarina","2024","6","7","04:00","12.2"
"Kaarina Kaarina","2024","6","7","05:00","12.8"
"Kaarina Kaarina","2024","6","7","06:00","14.6"
"Kaarina Kaarina","2024","6","7","07:00","10.9"
"Kaarina Kaarina","2024","6","7","08:00","8.2"
"Kaarina Kaarina","2024","6","7","09:00","7.3"
"Kaarina Kaarina","2024","6","7","10:00","5.5"
"Kaarina Kaarina","2024","6","7","11:00","5.7"
"Kaarina Kaarina","2024","6","7","12:00","11.2"
"Kaarina Kaarina","2024","6","7","13:00","9"
"Kaarina Kaarina","2024","6","7","14:00","7.4"
"Kaarina Kaarina","2024","6","7","15:00","5.5"
"Kaarina Kaarina","2024","6","7","16:00","5.6"
"Kaarina Kaarina","2024","6","7","17:00","6.2"
"Kaarina Kaarina","2024","6","7","18:00","5.5"
"Kaarina Kaarina","2024","6","7","19:00","5.5"
"Kaarina Kaarina","2024","6","7","20:00","4.2"
"Kaarina Kaarina","2024","6","7","21:00","3.3"
"Kaarina Kaarina","2024","6","7","22:00","2.5"
"Kaarina Kaarina","2024","6","7","23:00","3.7"
"Kaarina Kaarina","2024","6","8","00:00","5.2"
"Kaarina Kaarina","2024","6","8","01:00","11.3"
"Kaarina Kaarina","2024","6","8","02:00","15.1"
"Kaarina Kaarina","2024","6","8","03:00","10.7"
"Kaarina Kaarina","2024","6","8","04:00","8"
"Kaarina Kaarina","2024","6","8","05:00","7.3"
"Kaarina Kaarina","2024","6","8","06:00","8.8"
"Kaarina Kaarina","2024","6","8","07:00","10.2"
"Kaarina Kaarina","2024","6","8","08:00","7.2"
"Kaarina Kaarina","2024","6","8","09:00","6.9"
"Kaarina Kaarina","2024","6","8","10:00","5.8"
"Kaarina Kaarina","2024","6","8","11:00","11.7"
"Kaarina Kaarina","2024","6","8","12:00","11.7"
"Kaarina Kaarina","2024","6","8","13:00","9.4"
"Kaarina Kaarina","2024","6","8","14:00","7"
"Kaarina Kaarina","2024","6","8","15:00","5.9"
"Kaarina Kaarina","2024","6","8","16:00","4.2"
"Kaarina Kaarina","2024","6","8","17:00","3.5"
"Kaarina Kaarina","2024","6","8","18:00","3.4"
"Kaarina Kaarina","2024","6","8","19:00","4.6"
"Kaarina Kaarina","2024","6","8","20:00","3.6"
"Kaarina Kaarina","2024","6","8","21:00","2.7"
"Kaarina Kaarina","2024","6","8","22:00","2.9"
"Kaarina Kaarina","2024","6","8","23:00","7.2"
"Kaarina Kaarina","2024","6","9","00:00","11.6"
"Kaarina Kaarina","2024","6","9","01:00","12.7"
"Kaarina Kaarina","2024","6","9","02:00","10.3"
"Kaarina Kaarina","2024","6","9","03:00","14"
"Kaarina Kaarina","2024","6","9","04:00","10.4"
"Kaarina Kaarina","2024","6","9","05:00","7.6"
"Kaarina Kaarina","2024","6","9","06:00","9.6"
"Kaarina Kaarina","2024","6","9","07:00","11.1"
"Kaarina Kaarina","2024","6","9","08:00","8.5"
"Kaarina Kaarina","2024","6","9","09:00","6.2"
"Kaarina Kaarina","2024","6","9","10:00","4.7"
"Kaarina Kaarina","2024","6","9","11:00","3.3"
"Kaarina Kaarina","2024","6","9","12:00","2.3"
"Kaarina Kaarina","2024","6","9","13:00","1.6"
"Kaarina Kaarina","2024","6","9","14:00","2.2"
"Kaarina Kaarina","2024","6","9","15:00","1.6"
"Kaarina Kaarina","2024","6","9","16:00","1.7"
"Kaarina Kaarina","2024","6","9","17:00","2.1"
"Kaarina Kaarina","2024","6","9","18:00","1.5"
"Kaarina Kaarina","2024","6","9","19:00","2"
"Kaarina Kaarina","2024","6","9","20:00","2.1"
"Kaarina Kaarina","2024","6","9","21:00","5.4"
"Kaarina Kaarina","2024","6","9","22:00","4.3"
"Kaarina Kaarina","2024","6","9","23:00","3.6"
"Kaarina Kaarina","2024","6","10","00:00","2.7"
"Kaarina Kaarina","2024","6","10","01:00","2.2"
"Kaarina Kaarina","2024","6","10","02:00","4"
"Kaarina Kaarina","2024","6","10","03:00","3.6"
"Kaarina Kaarina","2024","6","10","04:00","3.1"
"Kaarina Kaarina","2024","6","10","05:00","5.4"
"Kaarina Kaarina","2024","6","10","06:00","4.8"
"Kaarina Kaarina","2024","6","10","07:00","3.7"
"Kaarina Kaarina","2024","6","10","08:00","5"
"Kaarina Kaarina","2024","6","10","09:00","4.3"
"Kaarina Kaarina","2024","6","10","10:00","4.5"
"Kaarina Kaarina","2024","6","10","11:00","3.3"
"Kaarina Kaarina","2024","6","10","12:00","3.7"
"Kaarina Kaarina","2024","6","10","13:00","3.1"
"Kaarina Kaarina","2024","6","10","14:00","2.8"
"Kaarina Kaarina","2024","6","10","15:00","2.6"
"Kaarina Kaarina","2024","6","10","16:00","5.5"
"Kaarina Kaarina","2024","6","10","17:00","5.1"
"Kaarina Kaarina","2024","6","10","18:00","6.6"
"Kaarina Kaarina","2024","6","10","19:00","10.7"
"Kaarina Kaarina","2024","6","10","20:00","9.8"
"Kaarina Kaarina","2024","6","10","21:00","11.5"
"Kaarina Kaarina","2024","6","10","22:00","8.7"
"Kaarina Kaarina","2024","6","10","23:00","7.2"
"Kaarina Kaarina","2024","6","11","00:00","7.6"
"Kaarina Kaarina","2024","6","11","01:00","6.3"
"Kaarina Kaarina","2024","6","11","02:00","5.5"
"Kaarina Kaarina","2024","6","11","03:00","4.6"
"Kaarina Kaarina","2024","6","11","04:00","3.4"
"Kaarina Kaarina","2024","6","11","05:00","3.4"
"Kaarina Kaarina","2024","6","11","06:00","3.2"
"Kaarina Kaarina","2024","6","11","07:00","2.5"
"Kaarina Kaarina","2024","6","11","08:00","2.6"
"Kaarina Kaarina","2024","6","11","09:00","2.4"
"Kaarina Kaarina","2024","6","11","10:00","2.3"
"Kaarina Kaarina","2024","6","11","11:00","2.4"
"Kaarina Kaarina","2024","6","11","12:00","2"
"Kaarina Kaarina","2024","6","11","13:00","2.3"
"Kaarina Kaarina","2024","6","11","14:00","2"
"Kaarina Kaarina","2024","6","11","15:00","1.7"
"Kaarina Kaarina","2024","6","11","16:00","2.1"
"Kaarina Kaarina","2024","6","11","17:00","1.5"
"Kaarina Kaarina","2024","6","11","18:00","1.8"
"Kaarina Kaarina","2024","6","11","19:00","2.4"
"Kaarina Kaarina","2024","6","11","20:00","2.8"
"Kaarina Kaarina","2024","6","11","21:00","2.7"
"Kaarina Kaarina","2024","6","11","22:00","2.8"
"Kaarina Kaarina","2024","6","11","23:00","2.3"
"Kaarina Kaarina","2024","6","12","00:00","3"
"Kaarina Kaarina","2024","6","12","01:00","12.4"
"Kaarina Kaarina","2024","6","12","02:00","9.4"
"Kaarina Kaarina","2024","6","12","03:00","8.8"
"Kaarina Kaarina","2024","6","12","04:00","13"
"Kaarina Kaarina","2024","6","12","05:00","9.3"
"Kaarina Kaarina","2024","6","12","06:00","7.2"
"Kaarina Kaarina","2024","6","12","07:00","10.1"
"Kaarina Kaarina","2024","6","12","08:00","8.1"
"Kaarina Kaarina","2024","6","12","09:00","6.6"
"Kaarina Kaarina","2024","6","12","10:00","5.2"
"Kaarina Kaarina","2024","6","12","11:00","4"
"Kaarina Kaarina","2024","6","12","12:00","2.9"
"Kaarina Kaarina","2024","6","12","13:00","3.3"
"Kaarina Kaarina","2024","6","12","14:00","2.7"
"Kaarina Kaarina","2024","6","12","15:00","2.3"
"Kaarina Kaarina","2024","6","12","16:00","2.4"
"Kaarina Kaarina","2024","6","12","17:00","2"
"Kaarina Kaarina","2024","6","12","18:00","2"
"Kaarina Kaarina","2024","6","12","19:00","1.4"
"Kaarina Kaarina","2024","6","12","20:00","1.1"
"Kaarina Kaarina","2024","6","12","21:00","5.2"
"Kaarina Kaarina","2024","6","12","22:00","4.4"
"Kaarina Kaarina","2024","6","12","23:00","3.4"
"Kaarina Kaarina","2024","6","13","00:00","2.5"
"Kaarina Kaarina","2024","6","13","01:00","2.3"
"Kaarina Kaarina","2024","6","13","02:00","2.5"
"Kaarina Kaarina","2024","6","13","03:00","1.9"
"Kaarina Kaarina","2024","6","13","04:00","2.1"
"Kaarina Kaarina","2024","6","13","05:00","4.1"
"Kaarina Kaarina","2024","6","13","06:00","2.9"
"Kaarina Kaarina","2024","6","13","07:00","3.1"
"Kaarina Kaarina","2024","6","13","08:00","10.1"
"Kaarina Kaarina","2024","6","13","09:00","7.2"
"Kaarina Kaarina","2024","6","13","10:00","5.2"
"Kaarina Kaarina","2024","6","13","11:00","3.8"
"Kaarina Kaarina","2024","6","13","12:00","3"
"Kaarina Kaarina","2024","6","13","13:00","3.3"
"Kaarina Kaarina","2024","6","13","14:00","3.1"
"Kaarina Kaarina","2024","6","13","15:00","2.7"
"Kaarina Kaarina","2024","6","13","16:00","1.9"
"Kaarina Kaarina","2024","6","13","17:00","1.4"
"Kaarina Kaarina","2024","6","13","18:00","1.4"
"Kaarina Kaarina","2024","6","13","19:00","1.3"
"Kaarina Kaarina","2024","6","13","20:00","3.4"
"Kaarina Kaarina","2024","6","13","21:00","4.8"
"Kaarina Kaarina","2024","6","13","22:00","3.6"
"Kaarina Kaarina","2024","6","13","23:00","3.6"
"Kaarina Kaarina","2024","6","14","00:00","4.8"
"Kaarina Kaarina","2024","6","14","01:00","7.9"
"Kaarina Kaarina","2024","6","14","02:00","5.8"
"Kaarina Kaarina","2024","6","14","03:00","4.5"
"Kaarina Kaarina","2024","6","14","04:00","5.7"
"Kaarina Kaarina","2024","6","14","05:00","7"
"Kaarina Kaarina","2024","6","14","06:00","6.1"
"Kaarina Kaarina","2024","6","14","07:00","5.2"
"Kaarina Kaarina","2024","6","14","08:00","3.9"
"Kaarina Kaarina","2024","6","14","09:00","3.3"
"Kaarina Kaarina","2024","6","14","10:00","4.3"
"Kaarina Kaarina","2024","6","14","11:00","4"
"Kaarina Kaarina","2024","6","14","12:00","3.5"
"Kaarina Kaarina","2024","6","14","13:00","3.2"
"Kaarina Kaarina","2024","6","14","14:00","2.3"
"Kaarina Kaarina","2024","6","14","15:00","2.4"
"Kaarina Kaarina","2024","6","14","16:00","2.9"
"Kaarina Kaarina","2024","6","14","17:00","3.2"
"Kaarina Kaarina","2024","6","14","18:00","5"
"Kaarina Kaarina","2024","6","14","19:00","4.5"
"Kaarina Kaarina","2024","6","14","20:00","3.1"
"Kaarina Kaarina","2024","6","14","21:00","2.2"
"Kaarina Kaarina","2024","6","14","22:00","2.8"
"Kaarina Kaarina","2024","6","14","23:00","8.4"
"Kaarina Kaarina","2024","6","15","00:00","6.4"
"Kaarina Kaarina","2024","6","15","01:00","5.2"
"Kaarina Kaarina","2024","6","15","02:00","4.4"
"Kaarina Kaarina","2024","6","15","03:00","3.8"
"Kaarina Kaarina","2024","6","15","04:00","11.4"
"Kaarina Kaarina","2024","6","15","05:00","8.7"
"Kaarina Kaarina","2024","6","15","06:00","7.3"
"Kaarina Kaarina","2024","6","15","07:00","9"
"Kaarina Kaarina","2024","6","15","08:00","6.5"
"Kaarina Kaarina","2024","6","15","09:00","5.1"
"Kaarina Kaarina","2024","6","15","10:00","3.7"
"Kaarina Kaarina","2024","6","15","11:00","3.7"
"Kaarina Kaarina","2024","6","15","12:00","8.3"
"Kaarina Kaarina","2024","6","15","13:00","6.9"
"Kaarina Kaarina","2024","6","15","14:00","5.9"
"Kaarina Kaarina","2024","6","15","15:00","4.2"
"Kaarina Kaarina","2024","6","15","16:00","3.8"
"Kaarina Kaarina","2024","6","15","17:00","3.3"
"Kaarina Kaarina","2024","6","15","18:00","2.6"
"Kaarina Kaarina","2024","6","15","19:00","2"
"Kaarina Kaarina","2024","6","15","20:00","1.6"
"Kaarina Kaarina","2024","6","15","21:00","1.6"
"Kaarina Kaarina","2024","6","15","22:00","1.4"
"Kaarina Kaarina","2024","6","15","23:00","1.4"
"Kaarina Kaarina","2024","6","16","00:00","1.6"
"Kaarina Kaarina","2024","6","16","01:00","2.9"
"Kaarina Kaarina","2024","6","16","02:00","2.6"
"Kaarina Kaarina","2024","6","16","03:00","6.8"
"Kaarina Kaarina","2024","6","16","04:00","6.1"
"Kaarina Kaarina","2024","6","16","05:00","4.8"
"Kaarina Kaarina","2024","6","16","06:00","9.9"
"Kaarina Kaarina","2024","6","16","07:00","7.2"
"Kaarina Kaarina","2024","6","16","08:00","5.2"
"Kaarina Kaarina","2024","6","16","09:00","3.7"
"Kaarina Kaarina","2024","6","16","10:00","3.1"
"Kaarina Kaarina","2024","6","16","11:00","4.9"
"Kaarina Kaarina","2024","6","16","12:00","5"
"Kaarina Kaarina","2024","6","16","13:00","4.7"
"Kaarina Kaarina","2024","6","16","14:00","5"
"Kaarina Kaarina","2024","6","16","15:00","5.2"
"Kaarina Kaarina","2024","6","16","16:00","4.4"
"Kaarina Kaarina","2024","6","16","17:00","4.9"
"Kaarina Kaarina","2024","6","16","18:00","5.4"
"Kaarina Kaarina","2024","6","16","19:00","7.5"
"Kaarina Kaarina","2024","6","16","20:00","6.2"
"Kaarina Kaarina","2024","6","16","21:00","7.1"
"Kaarina Kaarina","2024","6","16","22:00","5.4"
"Kaarina Kaarina","2024","6","16","23:00","6.6"
"Kaarina Kaarina","2024","6","17","00:00","5.5"
"Kaarina Kaarina","2024","6","17","01:00","6.5"
"Kaarina Kaarina","2024","6","17","02:00","5"
"Kaarina Kaarina","2024","6","17","03:00","5.1"
